Mat_MatCode,SP_TestPlan,PLAN.ACTIVE,ITEM_DESCRIPTION,Test_Lab,Res_TestCode,Res_TestName,Analyte.C,Numeric_Result,Res_Units,Rounding_Rule,Low_Release_Limit,High_Release_Limit,METHOD,METHOD.C,DISPLAY_AS,Facility Name,FACILITY_DESCRIPTION,SAMPLE_PLAN
7D4OG169,Chem_88A,7D4OG169\Chem_88A,Glass Wipe Fragrance,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7D4OG169 - Glass Wipe Fragrance,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7D4OP065,Chem_NY_ Glydant Plus Liquid,7D4OP065\Chem_NY_ Glydant Plus Liquid,Glydant Plus Liquid,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7D4OP065 - Glydant Plus Liquid,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7D4OQ028,Chem_NY_Dicaprylyl Ether,7D4OQ028\Chem_NY_Dicaprylyl Ether,Dicaprylyl Ether,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7D4OQ028 - Dicaprylyl Ether,IN ,RAW MATERIAL - INDIANA                            ,RM_CHEMICAL
7D4OQ214,Chem_93A,7D4OQ214\Chem_93A,Disodium Edta,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7D4OQ214 - Disodium Edta,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7D4OQ967,Chem_94A,7D4OQ967\Chem_94A,PEG-75 Lanolin,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7D4OQ967 - PEG-75 Lanolin,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7E4OP065,Chem_NY_Benzyl Alcohol,7E4OP065\Chem_NY_Benzyl Alcohol,Benzyl Alcohol,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7E4OP065 - Benzyl Alcohol,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7E4OQ028,Chem_NY_Ethylhexyl Hydroxystearate,7E4OQ028\Chem_NY_Ethylhexyl Hydroxystearate,Ethylhexyl Hydroxystearate,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7E4OQ028 - Ethylhexyl Hydroxystearate,IN ,RAW MATERIAL - INDIANA                            ,RM_CHEMICAL
7F4BP869,Chem_NY_Citric Acid Anhydrous - USP,7F4BP869\Chem_NY_Citric Acid Anhydrous - USP,Citric Acid Anhydrous - USP,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7F4BP869 - Citric Acid Anhydrous - USP,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7F4OA160,Chem_NY_PEG-40 Hydrogenated Castor Oil,7F4OA160\Chem_NY_PEG-40 Hydrogenated Castor Oil,PEG-40 Hydrogenated Castor Oil,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7F4OA160 - PEG-40 Hydrogenated Castor Oil,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7F4OQ028,Chem_NY_Octyldodecyl Stearoyl Stearate,7F4OQ028\Chem_NY_Octyldodecyl Stearoyl Stearate,Octyldodecyl Stearoyl Stearate,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7F4OQ028 - Octyldodecyl Stearoyl Stearate,IN ,RAW MATERIAL - INDIANA                            ,RM_CHEMICAL
7G4OQ028,Chem_Aminomethylpropanol,7G4OQ028\Chem_Aminomethylpropanol,Aminomethylpropanol,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7G4OQ028 - Aminomethylpropanol,IN ,RAW MATERIAL - INDIANA                            ,RM_CHEMICAL
7H4OP308,Chem_NY_Feverfew CMP-02A,7H4OP308\Chem_NY_Feverfew CMP-02A,Feverfew Cmp-02A,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,J&J TMWW78010/J&J TM7252,TM7252,7H4OP308 - Feverfew Cmp-02A,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4AA580,Chem_NY_Ethylene Glycol Monohexyl Ether,7O4AA580\Chem_NY_Ethylene Glycol Monohexyl Ether,Ethylene Glycol Monohexyl Ether,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7O4AA580 - Ethylene Glycol Monohexyl Ether,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4AQ084,Chem_162A,7O4AQ084\Chem_162A,Integra 44,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7O4AQ084 - Integra 44,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4BJ131,Chem_NY_Acticide CBM-2,7O4BJ131\Chem_NY_Acticide CBM-2,ACt. icide Cbm-2,NY-Analytical,792,Chemical Inspection,Color ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7O4BJ131 - ACt. icide Cbm-2,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4BJ131,Chem_NY_Acticide CBM-2,7O4BJ131\Chem_NY_Acticide CBM-2,ACt. icide Cbm-2,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7O4BJ131 - ACt. icide Cbm-2,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4BM301,Chem_126A,7O4BM301\Chem_126A,Glycacil-NP,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7O4BM301 - Glycacil-NP,IN ,RAW MATERIAL - INDIANA                            ,RM_CHEMICAL
7O4DH247,Chem_201A,7O4DH247\Chem_201A,Dequest 7000,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7O4DH247 - Dequest 7000,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4OA234,Chem_131A,7O4OA234\Chem_131A,Emulgade CM,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7O4OA234 - Emulgade CM,IN ,RAW MATERIAL - INDIANA                            ,RM_CHEMICAL
7O4OA234,Chem_131A,7O4OA234\Chem_131A,Emulgade CM,NY-Analytical,792,Chemical Inspection,Odor ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7O4OA234 - Emulgade CM,IN ,RAW MATERIAL - INDIANA                            ,RM_CHEMICAL
7O4OA347,Chem_NY_Lauryl Glucoside,7O4OA347\Chem_NY_Lauryl Glucoside,Lauryl Glucoside,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7O4OA347 - Lauryl Glucoside,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4OA401,Chem_132A,7O4OA401\Chem_132A,Feminine Hygiene Wipe Fragrance,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7O4OA401 - Feminine Hygiene Wipe Fragrance,IN ,RAW MATERIAL - INDIANA                            ,RM_CHEMICAL
7O4OA490,Chem_133A,7O4OA490\Chem_133A,Dowanol Dpnp,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7O4OA490 - Dowanol Dpnp,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4OA580,Chem_NY_Glycacil SG,7O4OA580\Chem_NY_Glycacil SG,Glycacil Sg,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7O4OA580 - Glycacil Sg,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4OA634,Chem_NY_Water Soluble Flowering Herbs Fragrance,7O4OA634\Chem_NY_Water Soluble Flowering Herbs Fragrance,Water Soluble Flowering Herbs Fragrance,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7O4OA634 - Water Soluble Flowering Herbs Fragrance,JB ,RAW MATERIAL - ARKANSAS                           ,RM_CHEMICAL
7O4OA709,Chem_NY_Cucumber Extract # 11-19-3,7O4OA709\Chem_NY_Cucumber Extract # 11-19-3,Cucumber ExtraCt.  # 11-19-3,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7O4OA709 - Cucumber ExtraCt.  # 11-19-3,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4OA911,Chem_NY_Zinc Sulfate Heptahydrate,7O4OA911\Chem_NY_Zinc Sulfate Heptahydrate,Zinc Sulfate Heptahydrate,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7O4OA911 - Zinc Sulfate Heptahydrate,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4OD748,Chem_139A,7O4OD748\Chem_139A,Thymol USP/Nf,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7O4OD748 - Thymol USP/Nf,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4OF575,Che_NY_Plantaren 2000N - UP,7O4OF575\Che_NY_Plantaren 2000N - UP,Plantaren 2000N-Up,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7O4OF575 - Plantaren 2000N-Up,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4OF602,Chem_141A,7O4OF602\Chem_141A,Phenoxyethanol,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7O4OF602 - Phenoxyethanol,IN ,RAW MATERIAL - INDIANA                            ,RM_CHEMICAL
7O4OG169,Chem_142A,7O4OG169\Chem_142A,Bronidox-L,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7O4OG169 - Bronidox-L,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4OH247,Chem_143A,7O4OH247\Chem_143A,Multitrope 1214,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7O4OH247 - Multitrope 1214,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4OJ123,Chem_NY_NET-KOB,7O4OJ123\Chem_NY_NET-KOB,Net-Kob,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7O4OJ123 - Net-Kob,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4OM165,Chem_146A,7O4OM165\Chem_146A,Tocopheryl Acetate,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7O4OM165 - Tocopheryl Acetate,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4OM666,Chem_NY_Sodium Benzoate EDF NF/FCC,7O4OM666\Chem_NY_Sodium Benzoate EDF NF/FCC,Sodium Benzoate EDF NF/FCC,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7O4OM666 - Sodium Benzoate EDF NF/FCC,WI ,RAW MATERIAL - GREEN BAY                          ,RM_CHEMICAL
7O4OP065,Chem_NY_Actipone White Tea,7O4OP065\Chem_NY_Actipone White Tea,ACt. ipone White Tea,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7O4OP065 - ACt. ipone White Tea,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4OP075,Chem_NY_Magique Lift 02LF,7O4OP075\Chem_NY_Magique Lift 02LF,Magique Lift 02 Lf,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7O4OP075 - Magique Lift 02 Lf,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4OP093,Chem_NY_PEG-11,7O4OP093\Chem_NY_PEG-11,PEG-11Stearyl Ether,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7O4OP093 - PEG-11Stearyl Ether,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4OP113,Chem_NY_Robertet The Matcha I,7O4OP113\Chem_NY_Robertet The Matcha I,Fragrance Robertet The Matcha I,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7O4OP113 - Fragrance Robertet The Matcha I,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4OP197,Chem_NY_Emulgade Smart/MB_01,7O4OP197\Chem_NY_Emulgade Smart/MB_01,Emulgade Smart/Mb,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7O4OP197 - Emulgade Smart/Mb,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4OP345,Chem_157A,7O4OP345\Chem_157A,Euxyl K 701,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7O4OP345 - Euxyl K 701,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4OP705,Chem_NY_Cetaphil Concentrate,7O4OP705\Chem_NY_Cetaphil Concentrate,Cetaphil Concentrate,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7O4OP705 - Cetaphil Concentrate,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4OQ028,Chem_NY_Euxyl K703,7O4OQ028\Chem_NY_Euxyl K703,Hexylene Glycol,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7O4OQ028 - Hexylene Glycol,IN ,RAW MATERIAL - INDIANA                            ,RM_CHEMICAL
7O4OQ028,Chem_NY_Hexylene Glycol,7O4OQ028\Chem_NY_Hexylene Glycol,Hexylene Glycol,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7O4OQ028 - Hexylene Glycol,IN ,RAW MATERIAL - INDIANA                            ,RM_CHEMICAL
7O4OQ243,Chem_165A,7O4OQ243\Chem_165A,Germall Ii,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7O4OQ243 - Germall Ii,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4OQ342,Chem_166A,7O4OQ342\Chem_166A,Sport Wipe Fragrance,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7O4OQ342 - Sport Wipe Fragrance,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4OQ437,Chem_168A,7O4OQ437\Chem_168A,Aminomethyl Propanol,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7O4OQ437 - Aminomethyl Propanol,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4OQ890,Chem_170A,7O4OQ890\Chem_170A,Butoxyethanol,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM208/220/230/USP/Kao LM,TM208_TM220_TM230_TMUSP_Kao_LM,7O4OQ890 - Butoxyethanol,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4OU181,Chem_NY_Isopropanol 70%,7O4OU181\Chem_NY_Isopropanol 70%,Isopropanol 70%,IN-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7O4OU181 - Isopropanol 70%,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4OU555,Chem_NY_Lidocaine Base USP,7O4OU555\Chem_NY_Lidocaine Base USP,Lidocaine Base USP,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7O4OU555 - Lidocaine Base USP,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
7O4OU555,Chem_NY_Lidocaine Reduced testing,7O4OU555\Chem_NY_Lidocaine Reduced testing,Lidocaine Base USP,NY-Analytical,792,Chemical Inspection,Contamination ,None (Done),,,,,TM 208,TM208,7O4OU555 - Lidocaine Base USP,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
2AJ190SLI,Lid_NY_NP7600_22V,2AJ190SLI\Lid_NY_NP7600_22V,Cetaphil Gentle Skin Cleansing Wipes Solo,NY-Analytical,818,Solo Lid Inspection,Odor,None detectable (Done),,,,,Solo Lid Inspection,SOLO,2AJ190SLI - Cetaphil Gentle Skin Cleansing Wipes Solo,NY ,RAW MATERIAL - NY                                 ,RM_LID
2AQ471LI,Lid_04B_560_1,2AQ471LI\Lid_04B_560_1,Medium Deep Well Lid,NY-Analytical,765,Canister & Lid Inspection,Odor,None detectable (Done),,,,,TM 143 / Visual,TM143,2AQ471LI - Medium Deep Well Lid,NY ,RAW MATERIAL - NY                                 ,RM_LID
2BQ084LI,Lid_11A,2BQ084LI\Lid_11A,Large Deep Well 560 Orifice,NY-Analytical,765,Canister & Lid Inspection,Odor,None detectable (Done),,,,,TM 143 / Visual,TM143,2BQ084LI - Large Deep Well 560 Orifice,NY ,RAW MATERIAL - NY                                 ,RM_LID
2BQ471LI,Lid_04F_560,2BQ471LI\Lid_04F_560,Medium Deep Well With 560 Orifice Trans Blue,NY-Analytical,765,Canister & Lid Inspection,Odor,None detectable (Done),,,,,TM 143 / Visual,TM143,2BQ471LI - Medium Deep Well With 560 Orifice Trans Blue,NY ,RAW MATERIAL - NY                                 ,RM_LID
2BQ551LI,Lid_13A,2BQ551LI\Lid_13A,Large Deep Well PDI Orifice,NY-Analytical,765,Canister & Lid Inspection,Odor,None detectable (Done),,,,,TM 143 / Visual,TM143,2BQ551LI - Large Deep Well PDI Orifice,NY ,RAW MATERIAL - NY                                 ,RM_LID
2OA347SLI,Lid_NY_Summer's Eve Fresh Cycle,2OA347SLI\Lid_NY_Summer's Eve Fresh Cycle,Summer's Eve Fresh Cycle Cleans Cloths,NY-Analytical,818,Solo Lid Inspection,Odor,None detectable (Done),,,,,Solo Lid Inspection,SOLO,2OA347SLI - Summer's Eve Fresh Cycle Cleans Cloths,NY ,RAW MATERIAL - NY                                 ,RM_LID
2OA592SLI,Lid_NY_NP7600_22S,2OA592SLI\Lid_NY_NP7600_22S,Prep-H Medicated Wipes Solo,NY-Analytical,818,Solo Lid Inspection,Odor,None detectable (Done),,,,,Solo Lid Inspection,SOLO,2OA592SLI - Prep-H Medicated Wipes Solo,IN ,RAW MATERIAL - INDIANA                            ,RM_LID
2OP093, Jar _10 oz Blue HDPE Grade Jar,2OP093\ Jar _10 oz Blue HDPE Grade Jar,Blue Hdpe Bottle Grade Jar 10Oz.,NY-Analytical,765,Canister & Lid Inspection,Odor,None detectable (Done),,,,,Canister & Lid Inspection,TM143,2OP093 - Blue Hdpe Bottle Grade Jar 10Oz.,NY ,RAW MATERIAL - NY                                 ,RM_CANNISTER
2OP093LI,Lid_NY_Threaded Blue Cap,2OP093LI\Lid_NY_Threaded Blue Cap,PP Threaded Blue Cap,NY-Analytical,765,Canister & Lid Inspection,Odor,None detectable (Done),,,,,TM 143 / Visual,TM143,2OP093LI - PP Threaded Blue Cap,NY ,RAW MATERIAL - NY                                 ,RM_LID
2OP134,Reduced Testing_NY_Can 2OP134,2OP134\Reduced Testing_NY_Can 2OP134,"Canister - Medium, Tapered White 4.1""",NY-Analytical,765,Canister & Lid Inspection,Odor,None detectable (Done),,,,,Canister & Lid Inspection,TM143,"2OP134 - Canister - Medium, Tapered White 4.1""",NY ,RAW MATERIAL - NY                                 ,RM_CANNISTER
2OP159LI,Lid_03B,2OP159LI\Lid_03B,Large Deep Well .560 Orifice Blue,NY-Analytical,765,Canister & Lid Inspection,Odor,None detectable (Done),,,,,TM 143 / Visual,TM143,2OP159LI - Large Deep Well .560 Orifice Blue,NY ,RAW MATERIAL - NY                                 ,RM_LID
2OP242LI,Lid_17C,2OP242LI\Lid_17C,Large Deep Well Lid-Sani-Cloth Prime Lobe Orifice,NY-Analytical,765,Canister & Lid Inspection,Odor,None detectable (Done),,,,,TM 143 / Visual,TM143,2OP242LI - Large Deep Well Lid-Sani-Cloth Prime Lobe Orifice,NY ,RAW MATERIAL - NY                                 ,RM_LID
2OP280LI,Lid_17A,2OP280LI\Lid_17A,Large Deep Well Lid- Bleach Orifice,NY-Analytical,765,Canister & Lid Inspection,Odor,None detectable (Done),,,,,TM 143 / Visual,TM143,2OP280LI - Large Deep Well Lid- Bleach Orifice,NY ,RAW MATERIAL - NY                                 ,RM_LID
2OP300LI,Lid_13E,2OP300LI\Lid_13E,Large Deepwell Genesis Orifice Tr Blue,NY-Analytical,765,Canister & Lid Inspection,Odor,None detectable (Done),,,,,TM 143 / Visual,TM143,2OP300LI - Large Deepwell Genesis Orifice Tr Blue,NY ,RAW MATERIAL - NY                                 ,RM_LID
2OP435LI,Lid_04C_560,2OP435LI\Lid_04C_560,Med Dw Transluce Purple,NY-Analytical,765,Canister & Lid Inspection,Odor,None detectable (Done),,,,,TM 143 / Visual,TM143,2OP435LI - Med Dw Transluce Purple,NY ,RAW MATERIAL - NY                                 ,RM_LID
2OP638,Reduced Testing_NY_Can 2OP638,2OP638\Reduced Testing_NY_Can 2OP638,Extra-Large Straight Walled Canister,NY-Analytical,765,Canister & Lid Inspection,Odor,None detectable (Done),,,,,TM 143 / Visual,TM143,2OP638 - Extra-Large Straight Walled Canister,NY ,RAW MATERIAL - NY                                 ,RM_CANNISTER
2OP638LI,Lid_13D,2OP638LI\Lid_13D,Large Deep Well PDI Orifice Translucent Gray,NY-Analytical,765,Canister & Lid Inspection,Odor,None detectable (Done),,,,,TM 143 / Visual,TM143,2OP638LI - Large Deep Well PDI Orifice Translucent Gray,NY ,RAW MATERIAL - NY                                 ,RM_LID
2OQ753,Reduced Testing_NY_Can 2OQ753,2OQ753\Reduced Testing_NY_Can 2OQ753,Can Large Canister Copolymer,NY-Analytical,765,Canister & Lid Inspection,Odor,None detectable (Done),,,,,Canister & Lid Inspection,TM143,2OQ753 - Can Large Canister Copolymer,NY ,RAW MATERIAL - NY                                 ,RM_CANNISTER
2OQ753X,Reduced Testing_NY_Can 2OQ753 X,2OQ753X\Reduced Testing_NY_Can 2OQ753 X,"Canister - Large, Ribbed, White",NY-Analytical,765,Canister & Lid Inspection,Odor,None detectable (Done),,,,,Canister & Lid Inspection,TM143,"2OQ753X - Canister - Large, Ribbed, White",NY ,RAW MATERIAL - NY                                 ,RM_CANNISTER
2OQ850,Reduced Testing_NY_Can 2OQ850,2OQ850\Reduced Testing_NY_Can 2OQ850,"Canister - Extra Large, Ribbed, White",NY-Analytical,765,Canister & Lid Inspection,Odor,None detectable (Done),,,,,Canister & Lid Inspection,TM143,"2OQ850 - Canister - Extra Large, Ribbed, White",NY ,RAW MATERIAL - NY                                 ,RM_CANNISTER
2OQ850,Reduced Testing_NY_Can 2OQ850X,2OQ850\Reduced Testing_NY_Can 2OQ850X,"Canister - Extra Large, Ribbed, White",NY-Analytical,765,Canister & Lid Inspection,Odor,None detectable (Done),,,,,Canister & Lid Inspection,TM143,"2OQ850 - Canister - Extra Large, Ribbed, White",NY ,RAW MATERIAL - NY                                 ,RM_CANNISTER
2OQ850LI,Lid_11B,2OQ850LI\Lid_11B,Large Deep Well .560 Orifice,NY-Analytical,765,Canister & Lid Inspection,Odor,None detectable (Done),,,,,TM 143 / Visual,TM143,2OQ850LI - Large Deep Well .560 Orifice,NY ,RAW MATERIAL - NY                                 ,RM_LID
2OQ882LI,Lid_12A,2OQ882LI\Lid_12A,Lg Dw Dp Green 560 Orifice,NY-Analytical,765,Canister & Lid Inspection,Odor,None detectable (Done),,,,,TM 143 / Visual,TM143,2OQ882LI - Lg Dw Dp Green 560 Orifice,NY ,RAW MATERIAL - NY                                 ,RM_LID
5AP308TY,Box_63A,5AP308TY\Box_63A,Plastic Wipes Try,NY-Analytical,772,Box Inspection,Odor,None Detectable (Done),,,,,Box Inspection,Box Inspection,5AP308TY - Plastic Wipes Try,NY ,RAW MATERIAL - NY                                 ,RM_BOX
