Mat_MatCode,SP_TestPlan,Test_Lab,Analyte,Component,Numeric_Result,Res_Units,Rounding_Rule,Low_Release_Limit,High_Release_Limit,METHOD
7O4OS407,Chem_173A,NY-Analytical,Chemical Inspection,Description,An almost colorless or paleyellowish liquid (Done),,,,,TM208
7O4OS407,Chem_173A,NY-Analytical,Certificate of Analysis,Certificate of Analysis,CofA meets specifications (Done),,,,,COA
7O4OS407,Chem_173A,NY-Analytical,Identification,Identification A,Conforms to USP (Done),,,,,USP
7O4OS407,Chem_173A,NY-Analytical,Identification,Identification B,Conforms to USP (Done),,,,,USP
7O4OU181,Chem_NY_Isopropanol 70%,IN-Analytical,Chemical Inspection,Appearance ,Clear (Done),,,,,TM208
7O4OU181,Chem_NY_Isopropanol 70%,IN-Analytical,Certificate of Analysis,Certificate of Analysis,CofA meets specifications (Done),,,,,COA
7O4OU181,Chem_NY_Isopropanol 70%,IN-Analytical,Chemical Inspection,Color ,Colorless (Done),,,,,TM208
7O4OU181,Chem_NY_Isopropanol 70%,IN-Analytical,Chemical Inspection,Odor ,Match standard (Done),,,,,TM208
7O4OU181,Chem_NY_Isopropanol 70%,IN-Analytical,IR Identification,IR Identification ,Close Match to Standard Sample or Spectrum (Done),,,,,TM 411
7O4OU181,Chem_NY_Isopropanol 70%,IN-Analytical,Chemical Inspection,Contamination ,None (Done),,,,,TM208
7O4OU225,Chem_NY_Sodium Hypochlorite 12.5%,NY-Analytical,% NaOCl,Titrant Start Volume ,,mL,"FDA,1",,,TM 366
7O4OU225,Chem_NY_Sodium Hypochlorite 12.5%,NY-Analytical,% NaOCl,Sample Weight,,g,"FDA,4",,,TM 366
7O4OU225,Chem_NY_Sodium Hypochlorite 12.5%,NY-Analytical,% NaOCl,% NaOCl by weight,,%,"FDA,2",11.5,14,TM 366
7O4OU225,Chem_NY_Sodium Hypochlorite 12.5%,NY-Analytical,% NaOCl,% NaOCl by weight Final,,%,"FDA,2",11.5,14,TM 366
7O4OU225,Chem_NY_Sodium Hypochlorite 12.5%,NY-Analytical,pH,pH (10% Solution),,,"FDA,1",10.5,13,TM 200
7O4OU225,Chem_NY_Sodium Hypochlorite 12.5%,NY-Analytical,% NaOCl,Titrant End Volume ,,mL,"FDA,1",,,TM 366
7O4OU225,Chem_NY_Sodium Hypochlorite 12.5%,NY-Analytical,% NaOCl,Total Volume of Titrant ,,mL,"FDA,1",,,TM 366
7O4OU225,Chem_NY_Sodium Hypochlorite 12.5%,NY-Analytical,Chemical Inspection,Appearance ,Clear liquid with a chlorine odor (Done),,,,,TM208
7O4OU225,Chem_NY_Sodium Hypochlorite 12.5%,NY-Analytical,Certificate of Analysis,Certificate of Analysis,CofA meets specifications (Done),,,,,COA
7O4OU225,Chem_NY_Sodium Hypochlorite 12.5%,NY-Analytical,Chemical Inspection,Color ,straw-yellow (Done),,,,,TM208
7O4OU555,Chem_NY_Lidocaine Base USP,NY-Analytical,Assay,Assay,,%,"FDA,1",97.5,102.5,USP
7O4OU555,Chem_NY_Lidocaine Base USP,NY-Analytical,IR Identification,IR Identification ,Close Match to Standard Sample or Spectrum (Done),,,,,TM 411
7O4OU555,Chem_NY_Lidocaine Base USP,NY-Analytical,Certificate of Analysis,Certificate of Analysis,CofA meets specifications (Done),,,,,COA
7O4OU555,Chem_NY_Lidocaine Base USP,NY-Analytical,Chemical Inspection,Appearance ,Match standard (Done),,,,,TM208
7O4OU555,Chem_NY_Lidocaine Base USP,NY-Analytical,Chemical Inspection,Color ,Match standard (Done),,,,,TM208
7O4OU555,Chem_NY_Lidocaine Base USP,NY-Analytical,Chemical Inspection,Odor ,Match standard (Done),,,,,TM208
7O4OU555,Chem_NY_Lidocaine Base USP,NY-Analytical,Chemical Inspection,Contamination ,None (Done),,,,,TM208
7O4OU555,Chem_NY_Lidocaine Base USP,NY-Analytical,Chloride,Chloride,,%,"FDA,4",,0.0035,USP
7O4OU555,Chem_NY_Lidocaine Base USP,NY-Analytical,Heavy Metals,Heavy Metals,,ug/g,"FDA,3",,0.002,USP
7O4OU555,Chem_NY_Lidocaine Base USP,NY-Analytical,Melting Range,Melting Range - End,,C,"FDA,1",66,69,USP
7O4OU555,Chem_NY_Lidocaine Base USP,NY-Analytical,Melting Range,Melting Range - Start,,C,"FDA,1",66,69,USP
7O4OU555,Chem_NY_Lidocaine Base USP,NY-Analytical,Residue on Ignition,Residue on Ignition,,%,"FDA,1",,0.1,USP
7O4OU555,Chem_NY_Lidocaine Base USP,NY-Analytical,Sulfate Content,Sulfate,,%,"FDA,2",,0.1,USP
7O4OX231,Chem_NY_FD&C Red 40,NY-Analytical,Total Color,Spectrophotometric,,%,"FDA,0",85,,TM 3014
7O4OX231,Chem_NY_FD&C Red 40,NY-Analytical,Chemical Inspection,Physical Properties,Brown Powder with Purple/red tint Powder (Done),,,,,TM208
7O4OX231,Chem_NY_FD&C Red 40,NY-Analytical,Certificate of Analysis,Certificate of Analysis,CofA meets specifications (Done),,,,,COA
7R4OP485,Chem_NY_Phenoxyethanol_7R4OP485,NY-Analytical,Specific Gravity,Specific Gravity at 20°C,,,"FDA,3",1.105,1.11,USP/NF
7R4OP485,Chem_NY_Phenoxyethanol_7R4OP485,NY-Analytical,Limit of Phenol,Phenol,,ppm,"FDA,0",,25,USP/NF
7R4OP485,Chem_NY_Phenoxyethanol_7R4OP485,NY-Analytical,Purity,Purity,,%,"FDA,1",98,102,USP/NF
7R4OP485,Chem_NY_Phenoxyethanol_7R4OP485,NY-Analytical,Certificate of Analysis,Certificate of Analysis,CofA meets specifications (Done),,,,,COA
8AA70900,Label_NY_NP9990_2.5-4.625,NY-Analytical,Label Inspection,Length,,in,"FDA,4",2.4375,2.5625,TM143
8AA70900,Label_NY_NP9990_2.5-4.625,NY-Analytical,Label Inspection,Width,,in,"FDA,4",4.5625,4.6875,TM143
8AA70900,Label_NY_NP9990_2.5-4.625,NY-Analytical,Certificate of Conformance,Certificate of Conformance,CoC meets specifications (Done),,,,,COA
8AA70900,Label_NY_NP9990_2.5-4.625,NY-Analytical,Label Inspection,Color/Copy,Copy/color should be in accordance with individual Item # print spec (Done),,,,,TM208
8AA70900,Label_NY_NP9990_2.5-4.625,NY-Analytical,Label Inspection,Appearance,Material must be clean and free of particulate matter (Done),,,,,TM208
8AA70900,Label_NY_NP9990_2.5-4.625,NY-Analytical,Label Inspection,Print,"No smears, streaks, spots, or voids (Done)",,,,,TM208
8AA70900,Label_NY_NP9990_2.5-4.625,NY-Analytical,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM208
8AP02700RF,Label_NY_NP9815_73-85,NY-Analytical,Label Inspection,Length,,mm,"FDA,4",71.4125,74.5875,TM143
8AP02700RF,Label_NY_NP9815_73-85,NY-Analytical,Label Inspection,Width,,mm,"FDA,4",83.4125,86.5875,TM143
8AP02700RF,Label_NY_NP9815_73-85,NY-Analytical,Certificate of Conformance,Certificate of Conformance,CoC meets specifications (Done),,,,,COA
8AP02700RF,Label_NY_NP9815_73-85,NY-Analytical,Label Inspection,Color/Copy,Copy/color should be in accordance with individual Item # print spec (Done),,,,,TM208
8AP02700RF,Label_NY_NP9815_73-85,NY-Analytical,Label Inspection,Appearance,Material must be clean and free of particulate matter (Done),,,,,TM208
8AP02700RF,Label_NY_NP9815_73-85,NY-Analytical,Label Inspection,Print,"No smears, streaks, spots, or voids (Done)",,,,,TM208
8AP02700RF,Label_NY_NP9815_73-85,NY-Analytical,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM208
8AP034RSL,Label_NY_NP9800_3.375-2.3437,IN-Analytical,Label Inspection,Width,,in,"FDA,4",2.2812,2.4062,TM143
8AP034RSL,Label_NY_NP9800_3.375-2.3437,IN-Analytical,Label Inspection,Length,,in,"FDA,4",3.3125,3.4375,TM143
8AP034RSL,Label_NY_NP9800_3.375-2.3437,IN-Analytical,Label Inspection,Certificate of Conformance,CofC meets specifications (Done),,,,,COA
8AP034RSL,Label_NY_NP9800_3.375-2.3437,IN-Analytical,Label Inspection,Color/Copy,Copy/color should be in accordance with individual Item # print spec (Done),,,,,TM208
8AP034RSL,Label_NY_NP9800_3.375-2.3437,IN-Analytical,Label Inspection,Appearance,Material must be clean and free of particulate matter (Done),,,,,TM208
8AP034RSL,Label_NY_NP9800_3.375-2.3437,IN-Analytical,Label Inspection,Print,"No smears, streaks, spots, or voids (Done)",,,,,TM208
8AP034RSL,Label_NY_NP9800_3.375-2.3437,IN-Analytical,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM208
8AP13800,Label_NY_NP7200_6.25-4,NY-Analytical,Label Inspection,Width,,in,"FDA,4",3.9375,4.0625,TM143
8AP13800,Label_NY_NP7200_6.25-4,NY-Analytical,Label Inspection,Length,,in,"FDA,4",6.1875,6.3125,TM143
8AP13800,Label_NY_NP7200_6.25-4,NY-Analytical,Certificate of Conformance,Certificate of Conformance,CoC meets specifications (Done),,,,,COA
8AP13800,Label_NY_NP7200_6.25-4,NY-Analytical,Label Inspection,Color/Copy,Copy/color should be in accordance with individual Item # print spec (Done),,,,,TM208
8AP13800,Label_NY_NP7200_6.25-4,NY-Analytical,Label Inspection,Appearance,Material must be clean and free of particulate matter (Done),,,,,TM208
8AP13800,Label_NY_NP7200_6.25-4,NY-Analytical,Label Inspection,Print,"No smears, streaks, spots, or voids (Done)",,,,,TM208
8AP13800,Label_NY_NP7200_6.25-4,NY-Analytical,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM208
8AP21100A,Label_NY_NP9890_85-73,NY-Analytical,Label Inspection,Width,,mm,"FDA,4",71.4125,74.5875,TM143
8AP21100A,Label_NY_NP9890_85-73,NY-Analytical,Label Inspection,Length,,mm,"FDA,4",83.4125,86.5875,TM143
8AP21100A,Label_NY_NP9890_85-73,NY-Analytical,Certificate of Conformance,Certificate of Conformance,CoC meets specifications (Done),,,,,COA
8AP21100A,Label_NY_NP9890_85-73,NY-Analytical,Label Inspection,Color/Copy,Copy/color should be in accordance with individual Item # print spec (Done),,,,,TM208
8AP21100A,Label_NY_NP9890_85-73,NY-Analytical,Label Inspection,Appearance,Material must be clean and free of particulate matter (Done),,,,,TM208
8AP21100A,Label_NY_NP9890_85-73,NY-Analytical,Label Inspection,Print,"No smears, streaks, spots, or voids (Done)",,,,,TM208
8AP21100A,Label_NY_NP9890_85-73,NY-Analytical,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM208
8AP22800,Label_NY_NP7200_5.8125-6.5,NY-Analytical,Label Inspection,Length,,in,"FDA,4",5.75,5.875,TM143
8AP22800,Label_NY_NP7200_5.8125-6.5,NY-Analytical,Label Inspection,Width,,in,"FDA,4",6.4375,6.5625,TM143
8AP22800,Label_NY_NP7200_5.8125-6.5,NY-Analytical,Label Inspection,Color/Copy,Copy/color should be in accordance with individual Item # print spec (Done),,,,,TM208
8AP22800,Label_NY_NP7200_5.8125-6.5,NY-Analytical,Label Inspection,Appearance,Material must be clean and free of particulate matter (Done),,,,,TM208
8AP22800,Label_NY_NP7200_5.8125-6.5,NY-Analytical,Label Inspection,Print,"No smears, streaks, spots, or voids (Done)",,,,,TM208
8AP22800,Label_NY_NP7200_5.8125-6.5,NY-Analytical,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM208
8AP22800,Label_NY_NP7200_5.8125-6.5,NY-Analytical,Certificate of Conformance,Certificate of Conformance,,,,,,COA
8AP32800,Label_NY_NP98372_73-85,NY-Analytical,Label Inspection,Length,,mm,"FDA,4",71.4125,74.5875,TM143
8AP32800,Label_NY_NP98372_73-85,NY-Analytical,Label Inspection,Width,,mm,"FDA,4",83.4125,86.5875,TM143
8AP32800,Label_NY_NP98372_73-85,NY-Analytical,Certificate of Conformance,Certificate of Conformance,CoC meets specifications (Done),,,,,COA
8AP32800,Label_NY_NP98372_73-85,NY-Analytical,Label Inspection,Color/Copy,Copy/color should be in accordance with individual Item # print spec (Done),,,,,TM208
8AP32800,Label_NY_NP98372_73-85,NY-Analytical,Label Inspection,Appearance,Material must be clean and free of particulate matter (Done),,,,,TM208
8AP32800,Label_NY_NP98372_73-85,NY-Analytical,Label Inspection,Print,"No smears, streaks, spots, or voids (Done)",,,,,TM208
8AP32800,Label_NY_NP98372_73-85,NY-Analytical,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM208
8AP60100RF,Label_NY_NP9890_73-85,NY-Analytical,Label Inspection,Length,,mm,"FDA,4",71.4125,74.5875,TM143
8AP60100RF,Label_NY_NP9890_73-85,NY-Analytical,Label Inspection,Width,,mm,"FDA,4",83.4125,86.5875,TM143
8AP60100RF,Label_NY_NP9890_73-85,NY-Analytical,Certificate of Conformance,Certificate of Conformance,CoC meets specifications (Done),,,,,COA
8AP60100RF,Label_NY_NP9890_73-85,NY-Analytical,Label Inspection,Color/Copy,Copy/color should be in accordance with individual Item # print spec (Done),,,,,TM208
8AP60100RF,Label_NY_NP9890_73-85,NY-Analytical,Label Inspection,Appearance,Material must be clean and free of particulate matter (Done),,,,,TM208
8AP60100RF,Label_NY_NP9890_73-85,NY-Analytical,Label Inspection,Print,"No smears, streaks, spots, or voids (Done)",,,,,TM208
8AP60100RF,Label_NY_NP9890_73-85,NY-Analytical,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM208
8AU120CK,Label_NY_NP7030_6-4,NY-Analytical,Label Inspection,Width,,in,"FDA,4",3.9375,4.0625,TM143
8AU120CK,Label_NY_NP7030_6-4,NY-Analytical,Label Inspection,Length,,in,"FDA,4",5.9375,6.0625,TM143
8AU120CK,Label_NY_NP7030_6-4,NY-Analytical,Certificate of Conformance,Certificate of Conformance,CoC meets specifications (Done),,,,,COA
8AU120CK,Label_NY_NP7030_6-4,NY-Analytical,Label Inspection,Color/Copy,Copy/color should be in accordance with individual Item # print spec (Done),,,,,TM208
8AU120CK,Label_NY_NP7030_6-4,NY-Analytical,Label Inspection,Appearance,Material must be clean and free of particulate matter (Done),,,,,TM208
8AU120CK,Label_NY_NP7030_6-4,NY-Analytical,Label Inspection,Print,"No smears, streaks, spots, or voids (Done)",,,,,TM208
8AU120CK,Label_NY_NP7030_6-4,NY-Analytical,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM208
8BB196CK,Label_NY_NP7030_6-5,NY-Analytical,Label Inspection,Width,,in,"FDA,4",4.9375,5.0625,TM143
8BB196CK,Label_NY_NP7030_6-5,NY-Analytical,Label Inspection,Length,,in,"FDA,4",5.9375,6.0625,TM143
8BB196CK,Label_NY_NP7030_6-5,NY-Analytical,Certificate of Conformance,Certificate of Conformance,CoC meets specifications (Done),,,,,COA
8BB196CK,Label_NY_NP7030_6-5,NY-Analytical,Label Inspection,Color/Copy,Copy/color should be in accordance with individual Item # print spec (Done),,,,,TM208
8BB196CK,Label_NY_NP7030_6-5,NY-Analytical,Label Inspection,Appearance,Material must be clean and free of particulate matter (Done),,,,,TM208
8BB196CK,Label_NY_NP7030_6-5,NY-Analytical,Label Inspection,Print,"No smears, streaks, spots, or voids (Done)",,,,,TM208
8BB196CK,Label_NY_NP7030_6-5,NY-Analytical,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM208
8BB512CL,Label_NY_NP7030_6-4,NY-Analytical,Label Inspection,AQL Sample Size,,,"FDA,0",,,AQL
8BB512CL,Label_NY_NP7030_6-4,NY-Analytical,Label Inspection,Artwork / Copy,Sample(s) all meet specifications (Done),in,,,,TM208
8BP12801,Label_NY_NP7200_4.5-4,NY-Analytical,Label Inspection,Width,,in,"FDA,4",3.9375,4.0625,TM143
8BP12801,Label_NY_NP7200_4.5-4,NY-Analytical,Label Inspection,Length,,in,"FDA,4",4.4375,4.5625,TM143
8BP12801,Label_NY_NP7200_4.5-4,NY-Analytical,Certificate of Conformance,Certificate of Conformance,CoC meets specifications (Done),,,,,COA
8BP12801,Label_NY_NP7200_4.5-4,NY-Analytical,Label Inspection,Color/Copy,Copy/color should be in accordance with individual Item # print spec (Done),,,,,TM208
8BP12801,Label_NY_NP7200_4.5-4,NY-Analytical,Label Inspection,Appearance,Material must be clean and free of particulate matter (Done),,,,,TM208
8BP12801,Label_NY_NP7200_4.5-4,NY-Analytical,Label Inspection,Print,"No smears, streaks, spots, or voids (Done)",,,,,TM208
8BP12801,Label_NY_NP7200_4.5-4,NY-Analytical,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM208
8BP24500,Label_NY_NP7200_4-4.5,NY-Analytical,Label Inspection,Length,,in,"FDA,4",3.9375,4.0625,TM143
8BP24500,Label_NY_NP7200_4-4.5,NY-Analytical,Label Inspection,Width,,in,"FDA,4",4.4375,4.5625,TM143
8BP24500,Label_NY_NP7200_4-4.5,NY-Analytical,Certificate of Conformance,Certificate of Conformance,CoC meets specifications (Done),,,,,COA
8BP24500,Label_NY_NP7200_4-4.5,NY-Analytical,Label Inspection,Color/Copy,Copy/color should be in accordance with individual Item # print spec (Done),,,,,TM208
8BP24500,Label_NY_NP7200_4-4.5,NY-Analytical,Label Inspection,Appearance,Material must be clean and free of particulate matter (Done),,,,,TM208
8BP24500,Label_NY_NP7200_4-4.5,NY-Analytical,Label Inspection,Print,"No smears, streaks, spots, or voids (Done)",,,,,TM208
8BP24500,Label_NY_NP7200_4-4.5,NY-Analytical,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM208
8BQ76500,Label_NY_NP7200_6-3.75,NY-Analytical,Label Inspection,Width,,in,"FDA,4",3.6875,3.8125,TM143
8BQ76500,Label_NY_NP7200_6-3.75,NY-Analytical,Label Inspection,Length,,in,"FDA,4",5.9375,6.0625,TM143
8BQ76500,Label_NY_NP7200_6-3.75,NY-Analytical,Certificate of Conformance,Certificate of Conformance,CoC meets specifications (Done),,,,,COA
8BQ76500,Label_NY_NP7200_6-3.75,NY-Analytical,Label Inspection,Color/Copy,Copy/color should be in accordance with individual Item # print spec (Done),,,,,TM208
8BQ76500,Label_NY_NP7200_6-3.75,NY-Analytical,Label Inspection,Appearance,Material must be clean and free of particulate matter (Done),,,,,TM208
8BQ76500,Label_NY_NP7200_6-3.75,NY-Analytical,Label Inspection,Print,"No smears, streaks, spots, or voids (Done)",,,,,TM208
8BQ76500,Label_NY_NP7200_6-3.75,NY-Analytical,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM208
8BQ76501,Label_NY_NP7200_3.75-6,NY-Analytical,Label Inspection,Length,,in,"FDA,4",3.6875,3.8125,TM143
8BQ76501,Label_NY_NP7200_3.75-6,NY-Analytical,Label Inspection,Width,,in,"FDA,4",5.9375,6.0625,TM143
8BQ76501,Label_NY_NP7200_3.75-6,NY-Analytical,Certificate of Conformance,Certificate of Conformance,CoC meets specifications (Done),,,,,COA
8BQ76501,Label_NY_NP7200_3.75-6,NY-Analytical,Label Inspection,Color/Copy,Copy/color should be in accordance with individual Item # print spec (Done),,,,,TM208
8BQ76501,Label_NY_NP7200_3.75-6,NY-Analytical,Label Inspection,Appearance,Material must be clean and free of particulate matter (Done),,,,,TM208
8BQ76501,Label_NY_NP7200_3.75-6,NY-Analytical,Label Inspection,Print,"No smears, streaks, spots, or voids (Done)",,,,,TM208
8BQ76501,Label_NY_NP7200_3.75-6,NY-Analytical,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM208
8CH211CK,Label_A12,NY-Analytical,Label Inspection,Width,,in,"FDA,4",2.5625,2.6875,TM143
8CH211CK,Label_A12,NY-Analytical,Label Inspection,Length,,in,"FDA,4",8.9375,9.0625,TM143
8CH211CK,Label_A12,NY-Analytical,Certificate of Conformance,Certificate of Conformance,CoC meets specifications (Done),,,,,COA
8CH211CK,Label_A12,NY-Analytical,Label Inspection,Color/Copy,Copy/color should be in accordance with individual Item # print spec (Done),,,,,TM208
8CH211CK,Label_A12,NY-Analytical,Label Inspection,Appearance,Material must be clean and free of particulate matter (Done),,,,,TM208
8CH211CK,Label_A12,NY-Analytical,Label Inspection,Print,"No smears, streaks, spots, or voids (Done)",,,,,TM208
8CH211CK,Label_A12,NY-Analytical,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM208
8CP13400,Label_NY_NP7100_4.5-4,NY-Analytical,Label Inspection,Width,,in,"FDA,4",3.9375,4.0625,TM143
8CP13400,Label_NY_NP7100_4.5-4,NY-Analytical,Label Inspection,Length,,in,"FDA,4",4.4375,4.5625,TM143
8CP13400,Label_NY_NP7100_4.5-4,NY-Analytical,Certificate of Conformance,Certificate of Conformance,CoC meets specifications (Done),,,,,COA
8CP13400,Label_NY_NP7100_4.5-4,NY-Analytical,Label Inspection,Color/Copy,Copy/color should be in accordance with individual Item # print spec (Done),,,,,TM208
8CP13400,Label_NY_NP7100_4.5-4,NY-Analytical,Label Inspection,Appearance,Material must be clean and free of particulate matter (Done),,,,,TM208
8CP13400,Label_NY_NP7100_4.5-4,NY-Analytical,Label Inspection,Print,"No smears, streaks, spots, or voids (Done)",,,,,TM208
8CP13400,Label_NY_NP7100_4.5-4,NY-Analytical,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM208
8CP15900,Label_NY_NP7100/NP7200_6-3.75,NY-Analytical,Label Inspection,Width,,in,"FDA,4",3.6875,3.8125,TM143
8CP15900,Label_NY_NP7100/NP7200_6-3.75,NY-Analytical,Label Inspection,Length,,in,"FDA,4",5.9375,6.0625,TM143
8CP15900,Label_NY_NP7100/NP7200_6-3.75,NY-Analytical,Certificate of Conformance,Certificate of Conformance,CoC meets specifications (Done),,,,,COA
8CP15900,Label_NY_NP7100/NP7200_6-3.75,NY-Analytical,Label Inspection,Color/Copy,Copy/color should be in accordance with individual Item # print spec (Done),,,,,TM208
8CP15900,Label_NY_NP7100/NP7200_6-3.75,NY-Analytical,Label Inspection,Appearance,Material must be clean and free of particulate matter (Done),,,,,TM208
8CP15900,Label_NY_NP7100/NP7200_6-3.75,NY-Analytical,Label Inspection,Print,"No smears, streaks, spots, or voids (Done)",,,,,TM208
8CP15900,Label_NY_NP7100/NP7200_6-3.75,NY-Analytical,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM208
8DP92000,Label_NY_NP7200_6.5-5.8125,NY-Analytical,Label Inspection,Width,,in,"FDA,4",5.75,5.875,TM143
8DP92000,Label_NY_NP7200_6.5-5.8125,NY-Analytical,Label Inspection,Length,,in,"FDA,4",6.4375,6.5625,TM143
8DP92000,Label_NY_NP7200_6.5-5.8125,NY-Analytical,Label Inspection,Color/Copy,Copy/color should be in accordance with individual Item # print spec (Done),,,,,TM208
8DP92000,Label_NY_NP7200_6.5-5.8125,NY-Analytical,Label Inspection,Appearance,Material must be clean and free of particulate matter (Done),,,,,TM208
8DP92000,Label_NY_NP7200_6.5-5.8125,NY-Analytical,Label Inspection,Print,"No smears, streaks, spots, or voids (Done)",,,,,TM208
8DP92000,Label_NY_NP7200_6.5-5.8125,NY-Analytical,Label Inspection,Odor,No solvent odor is to be present (Done),,,,,TM208
8DP92000,Label_NY_NP7200_6.5-5.8125,NY-Analytical,Certificate of Conformance,Certificate of Conformance,,,,,,COA
8DQ85400,Label_A41,NY-Analytical,Label Inspection,Length,,in,"FDA,4",5.5,5.625,TM143
