Mat_MatCode,METHOD,Analyte,Component,Res_Units,Numeric_Result,Low_Release_Limit,High_Release_Limit,Rounding_Rule,SP_TestPlan,,,,,
7O4OU225,,13,pH,Chem_NY_Sodium Hypochlorite 12.5%,,,,,,10.5,pH (10% Solution),,TM 200,"FDA,1"
7O4OU225,,,% NaOCl,Chem_NY_Sodium Hypochlorite 12.5%,,,,mL,,,Titrant End Volume ,,TM 366,"FDA,1"
7O4OU225,,,% NaOCl,Chem_NY_Sodium Hypochlorite 12.5%,,,,mL,,,Total Volume of Titrant ,,TM 366,"FDA,1"
7O4OU225,,,Chemical Inspection,Chem_NY_Sodium Hypochlorite 12.5%,,,Clear liquid with a chlorine odor,,,,Appearance ,,TM208,
7O4OU225,,,Certificate of Analysis,Chem_NY_Sodium Hypochlorite 12.5%,,,CofA meets specifications,,,,Certificate of Analysis,,COA,
7O4OU225,,,Chemical Inspection,Chem_NY_Sodium Hypochlorite 12.5%,,,straw-yellow,,,,Color ,,TM208,
7O4OU555,,102.5,Assay,Chem_NY_Lidocaine Base USP,,,,%,,97.5,Assay,,USP,"FDA,1"
7O4OU555,,,IR Identification,Chem_NY_Lidocaine Base USP,,,Close Match to Standard Sample or Spectrum,,,,IR Identification ,,TM 411,
7O4OU555,,,Certificate of Analysis,Chem_NY_Lidocaine Base USP,,,CofA meets specifications,,,,Certificate of Analysis,,COA,
7O4OU555,,,Chemical Inspection,Chem_NY_Lidocaine Base USP,,,Match standard,,,,Appearance ,,TM208,
7O4OU555,,,Chemical Inspection,Chem_NY_Lidocaine Base USP,,,Match standard,,,,Color ,,TM208,
7O4OU555,,,Chemical Inspection,Chem_NY_Lidocaine Base USP,,,Match standard,,,,Odor ,,TM208,
7O4OU555,,,Chemical Inspection,Chem_NY_Lidocaine Base USP,,,None,,,,Contamination ,,TM208,
7O4OU555,,0.0035,Chloride,Chem_NY_Lidocaine Base USP,,,,%,,,Chloride,,USP,"FDA,4"
7O4OU555,,0.002,Heavy Metals,Chem_NY_Lidocaine Base USP,,,,ug/g,,,Heavy Metals,,USP,"FDA,3"
7O4OU555,,69,Melting Range,Chem_NY_Lidocaine Base USP,,,,C,,66,Melting Range - End,,USP,"FDA,1"
7O4OU555,,69,Melting Range,Chem_NY_Lidocaine Base USP,,,,C,,66,Melting Range - Start,,USP,"FDA,1"
7O4OU555,,0.1,Residue on Ignition,Chem_NY_Lidocaine Base USP,,,,%,,,Residue on Ignition,,USP,"FDA,1"
7O4OU555,,0.1,Sulfate Content,Chem_NY_Lidocaine Base USP,,,,%,,,Sulfate,,USP,"FDA,2"
7O4OX231,,,Total Color,Chem_NY_FD&C Red 40,,,,%,,85,Spectrophotometric,,TM 3014,"FDA,0"
7O4OX231,,,Chemical Inspection,Chem_NY_FD&C Red 40,,,Brown Powder with Purple/red tint Powder,,,,Physical Properties,,TM208,
7O4OX231,,,Certificate of Analysis,Chem_NY_FD&C Red 40,,,CofA meets specifications,,,,Certificate of Analysis,,COA,
7R4OP485,,1.11,Specific Gravity,Chem_NY_Phenoxyethanol_7R4OP485,,,,,,1.105,Specific Gravity at 20°C,,USP/NF,"FDA,3"
7R4OP485,,25,Limit of Phenol,Chem_NY_Phenoxyethanol_7R4OP485,,,,ppm,,,Phenol,,USP/NF,"FDA,0"
7R4OP485,,102,Purity,Chem_NY_Phenoxyethanol_7R4OP485,,,,%,,98,Purity,,USP/NF,"FDA,1"
7R4OP485,,,Certificate of Analysis,Chem_NY_Phenoxyethanol_7R4OP485,,,CofA meets specifications,,,,Certificate of Analysis,,COA,
8AA70900,,2.5625,Label Inspection,Label_NY_NP9990_2.5-4.625,,,,in,,2.4375,Length,,TM143,"FDA,4"
8AA70900,,4.6875,Label Inspection,Label_NY_NP9990_2.5-4.625,,,,in,,4.5625,Width,,TM143,"FDA,4"
8AA70900,,,Certificate of Conformance,Label_NY_NP9990_2.5-4.625,,,CoC meets specifications,,,,Certificate of Conformance,,COA,
8AA70900,,,Label Inspection,Label_NY_NP9990_2.5-4.625,,,Copy/color should be in accordance with individual Item # print spec,,,,Color/Copy,,TM208,
8AA70900,,,Label Inspection,Label_NY_NP9990_2.5-4.625,,,Material must be clean and free of particulate matter,,,,Appearance,,TM208,
8AA70900,,,Label Inspection,Label_NY_NP9990_2.5-4.625,,,"No smears, streaks, spots, or voids",,,,Print,,TM208,
8AA70900,,,Label Inspection,Label_NY_NP9990_2.5-4.625,,,No solvent odor is to be present,,,,Odor,,TM208,
8AP02700RF,,74.5875,Label Inspection,Label_NY_NP9815_73-85,,,,mm,,71.4125,Length,,TM143,"FDA,4"
8AP02700RF,,86.5875,Label Inspection,Label_NY_NP9815_73-85,,,,mm,,83.4125,Width,,TM143,"FDA,4"
8AP02700RF,,,Certificate of Conformance,Label_NY_NP9815_73-85,,,CoC meets specifications,,,,Certificate of Conformance,,COA,
8AP02700RF,,,Label Inspection,Label_NY_NP9815_73-85,,,Copy/color should be in accordance with individual Item # print spec,,,,Color/Copy,,TM208,
8AP02700RF,,,Label Inspection,Label_NY_NP9815_73-85,,,Material must be clean and free of particulate matter,,,,Appearance,,TM208,
8AP02700RF,,,Label Inspection,Label_NY_NP9815_73-85,,,"No smears, streaks, spots, or voids",,,,Print,,TM208,
8AP02700RF,,,Label Inspection,Label_NY_NP9815_73-85,,,No solvent odor is to be present,,,,Odor,,TM208,
8AP034RSL,,2.4062,Label Inspection,Label_NY_NP9800_3.375-2.3437,,,,in,,2.2812,Width,,TM143,"FDA,4"
8AP034RSL,,3.4375,Label Inspection,Label_NY_NP9800_3.375-2.3437,,,,in,,3.3125,Length,,TM143,"FDA,4"
8AP034RSL,,,Label Inspection,Label_NY_NP9800_3.375-2.3437,,,CofC meets specifications,,,,Certificate of Conformance,,COA,
8AP034RSL,,,Label Inspection,Label_NY_NP9800_3.375-2.3437,,,Copy/color should be in accordance with individual Item # print spec,,,,Color/Copy,,TM208,
8AP034RSL,,,Label Inspection,Label_NY_NP9800_3.375-2.3437,,,Material must be clean and free of particulate matter,,,,Appearance,,TM208,
8AP034RSL,,,Label Inspection,Label_NY_NP9800_3.375-2.3437,,,"No smears, streaks, spots, or voids",,,,Print,,TM208,
8AP034RSL,,,Label Inspection,Label_NY_NP9800_3.375-2.3437,,,No solvent odor is to be present,,,,Odor,,TM208,
8AP13800,,4.0625,Label Inspection,Label_NY_NP7200_6.25-4,,,,in,,3.9375,Width,,TM143,"FDA,4"
8AP13800,,6.3125,Label Inspection,Label_NY_NP7200_6.25-4,,,,in,,6.1875,Length,,TM143,"FDA,4"
8AP13800,,,Certificate of Conformance,Label_NY_NP7200_6.25-4,,,CoC meets specifications,,,,Certificate of Conformance,,COA,
8AP13800,,,Label Inspection,Label_NY_NP7200_6.25-4,,,Copy/color should be in accordance with individual Item # print spec,,,,Color/Copy,,TM208,
8AP13800,,,Label Inspection,Label_NY_NP7200_6.25-4,,,Material must be clean and free of particulate matter,,,,Appearance,,TM208,
8AP13800,,,Label Inspection,Label_NY_NP7200_6.25-4,,,"No smears, streaks, spots, or voids",,,,Print,,TM208,
8AP13800,,,Label Inspection,Label_NY_NP7200_6.25-4,,,No solvent odor is to be present,,,,Odor,,TM208,
8AP21100A,,74.5875,Label Inspection,Label_NY_NP9890_85-73,,,,mm,,71.4125,Width,,TM143,"FDA,4"
8AP21100A,,86.5875,Label Inspection,Label_NY_NP9890_85-73,,,,mm,,83.4125,Length,,TM143,"FDA,4"
8AP21100A,,,Certificate of Conformance,Label_NY_NP9890_85-73,,,CoC meets specifications,,,,Certificate of Conformance,,COA,
8AP21100A,,,Label Inspection,Label_NY_NP9890_85-73,,,Copy/color should be in accordance with individual Item # print spec,,,,Color/Copy,,TM208,
8AP21100A,,,Label Inspection,Label_NY_NP9890_85-73,,,Material must be clean and free of particulate matter,,,,Appearance,,TM208,
8AP21100A,,,Label Inspection,Label_NY_NP9890_85-73,,,"No smears, streaks, spots, or voids",,,,Print,,TM208,
8AP21100A,,,Label Inspection,Label_NY_NP9890_85-73,,,No solvent odor is to be present,,,,Odor,,TM208,
8AP22800,,5.875,Label Inspection,Label_NY_NP7200_5.8125-6.5,,,,in,,5.75,Length,,TM143,"FDA,4"
8AP22800,,6.5625,Label Inspection,Label_NY_NP7200_5.8125-6.5,,,,in,,6.4375,Width,,TM143,"FDA,4"
8AP22800,,,Label Inspection,Label_NY_NP7200_5.8125-6.5,,,Copy/color should be in accordance with individual Item # print spec,,,,Color/Copy,,TM208,
8AP22800,,,Label Inspection,Label_NY_NP7200_5.8125-6.5,,,Material must be clean and free of particulate matter,,,,Appearance,,TM208,
8AP22800,,,Label Inspection,Label_NY_NP7200_5.8125-6.5,,,"No smears, streaks, spots, or voids",,,,Print,,TM208,
8AP22800,,,Label Inspection,Label_NY_NP7200_5.8125-6.5,,,No solvent odor is to be present,,,,Odor,,TM208,
8AP22800,,,Certificate of Conformance,Label_NY_NP7200_5.8125-6.5,,,,,,,Certificate of Conformance,,COA,
8AP32800,,74.5875,Label Inspection,Label_NY_NP98372_73-85,,,,mm,,71.4125,Length,,TM143,"FDA,4"
8AP32800,,86.5875,Label Inspection,Label_NY_NP98372_73-85,,,,mm,,83.4125,Width,,TM143,"FDA,4"
8AP32800,,,Certificate of Conformance,Label_NY_NP98372_73-85,,,CoC meets specifications,,,,Certificate of Conformance,,COA,
8AP32800,,,Label Inspection,Label_NY_NP98372_73-85,,,Copy/color should be in accordance with individual Item # print spec,,,,Color/Copy,,TM208,
8AP32800,,,Label Inspection,Label_NY_NP98372_73-85,,,Material must be clean and free of particulate matter,,,,Appearance,,TM208,
8AP32800,,,Label Inspection,Label_NY_NP98372_73-85,,,"No smears, streaks, spots, or voids",,,,Print,,TM208,
8AP32800,,,Label Inspection,Label_NY_NP98372_73-85,,,No solvent odor is to be present,,,,Odor,,TM208,
8AP60100RF,,74.5875,Label Inspection,Label_NY_NP9890_73-85,,,,mm,,71.4125,Length,,TM143,"FDA,4"
8AP60100RF,,86.5875,Label Inspection,Label_NY_NP9890_73-85,,,,mm,,83.4125,Width,,TM143,"FDA,4"
8AP60100RF,,,Certificate of Conformance,Label_NY_NP9890_73-85,,,CoC meets specifications,,,,Certificate of Conformance,,COA,
8AP60100RF,,,Label Inspection,Label_NY_NP9890_73-85,,,Copy/color should be in accordance with individual Item # print spec,,,,Color/Copy,,TM208,
8AP60100RF,,,Label Inspection,Label_NY_NP9890_73-85,,,Material must be clean and free of particulate matter,,,,Appearance,,TM208,
8AP60100RF,,,Label Inspection,Label_NY_NP9890_73-85,,,"No smears, streaks, spots, or voids",,,,Print,,TM208,
8AP60100RF,,,Label Inspection,Label_NY_NP9890_73-85,,,No solvent odor is to be present,,,,Odor,,TM208,
8AU120CK,,4.0625,Label Inspection,Label_NY_NP7030_6-4,,,,in,,3.9375,Width,,TM143,"FDA,4"
8AU120CK,,6.0625,Label Inspection,Label_NY_NP7030_6-4,,,,in,,5.9375,Length,,TM143,"FDA,4"
8AU120CK,,,Certificate of Conformance,Label_NY_NP7030_6-4,,,CoC meets specifications,,,,Certificate of Conformance,,COA,
8AU120CK,,,Label Inspection,Label_NY_NP7030_6-4,,,Copy/color should be in accordance with individual Item # print spec,,,,Color/Copy,,TM208,
8AU120CK,,,Label Inspection,Label_NY_NP7030_6-4,,,Material must be clean and free of particulate matter,,,,Appearance,,TM208,
8AU120CK,,,Label Inspection,Label_NY_NP7030_6-4,,,"No smears, streaks, spots, or voids",,,,Print,,TM208,
8AU120CK,,,Label Inspection,Label_NY_NP7030_6-4,,,No solvent odor is to be present,,,,Odor,,TM208,
8BB196CK,,5.0625,Label Inspection,Label_NY_NP7030_6-5,,,,in,,4.9375,Width,,TM143,"FDA,4"
8BB196CK,,6.0625,Label Inspection,Label_NY_NP7030_6-5,,,,in,,5.9375,Length,,TM143,"FDA,4"
8BB196CK,,,Certificate of Conformance,Label_NY_NP7030_6-5,,,CoC meets specifications,,,,Certificate of Conformance,,COA,
8BB196CK,,,Label Inspection,Label_NY_NP7030_6-5,,,Copy/color should be in accordance with individual Item # print spec,,,,Color/Copy,,TM208,
8BB196CK,,,Label Inspection,Label_NY_NP7030_6-5,,,Material must be clean and free of particulate matter,,,,Appearance,,TM208,
8BB196CK,,,Label Inspection,Label_NY_NP7030_6-5,,,"No smears, streaks, spots, or voids",,,,Print,,TM208,
8BB196CK,,,Label Inspection,Label_NY_NP7030_6-5,,,No solvent odor is to be present,,,,Odor,,TM208,
8BB512CL,,,Label Inspection,Label_NY_NP7030_6-4,,,,,,,AQL Sample Size,,AQL,"FDA,0"
8BB512CL,,,Label Inspection,Label_NY_NP7030_6-4,,,Sample(s) all meet specifications,in,,,Artwork / Copy,,TM208,
8BP12801,,4.0625,Label Inspection,Label_NY_NP7200_4.5-4,,,,in,,3.9375,Width,,TM143,"FDA,4"
8BP12801,,4.5625,Label Inspection,Label_NY_NP7200_4.5-4,,,,in,,4.4375,Length,,TM143,"FDA,4"
8BP12801,,,Certificate of Conformance,Label_NY_NP7200_4.5-4,,,CoC meets specifications,,,,Certificate of Conformance,,COA,
8BP12801,,,Label Inspection,Label_NY_NP7200_4.5-4,,,Copy/color should be in accordance with individual Item # print spec,,,,Color/Copy,,TM208,
8BP12801,,,Label Inspection,Label_NY_NP7200_4.5-4,,,Material must be clean and free of particulate matter,,,,Appearance,,TM208,
8BP12801,,,Label Inspection,Label_NY_NP7200_4.5-4,,,"No smears, streaks, spots, or voids",,,,Print,,TM208,
8BP12801,,,Label Inspection,Label_NY_NP7200_4.5-4,,,No solvent odor is to be present,,,,Odor,,TM208,
8BP24500,,4.0625,Label Inspection,Label_NY_NP7200_4-4.5,,,,in,,3.9375,Length,,TM143,"FDA,4"
8BP24500,,4.5625,Label Inspection,Label_NY_NP7200_4-4.5,,,,in,,4.4375,Width,,TM143,"FDA,4"
8BP24500,,,Certificate of Conformance,Label_NY_NP7200_4-4.5,,,CoC meets specifications,,,,Certificate of Conformance,,COA,
8BP24500,,,Label Inspection,Label_NY_NP7200_4-4.5,,,Copy/color should be in accordance with individual Item # print spec,,,,Color/Copy,,TM208,
8BP24500,,,Label Inspection,Label_NY_NP7200_4-4.5,,,Material must be clean and free of particulate matter,,,,Appearance,,TM208,
8BP24500,,,Label Inspection,Label_NY_NP7200_4-4.5,,,"No smears, streaks, spots, or voids",,,,Print,,TM208,
8BP24500,,,Label Inspection,Label_NY_NP7200_4-4.5,,,No solvent odor is to be present,,,,Odor,,TM208,
8BQ76500,,3.8125,Label Inspection,Label_NY_NP7200_6-3.75,,,,in,,3.6875,Width,,TM143,"FDA,4"
8BQ76500,,6.0625,Label Inspection,Label_NY_NP7200_6-3.75,,,,in,,5.9375,Length,,TM143,"FDA,4"
8BQ76500,,,Certificate of Conformance,Label_NY_NP7200_6-3.75,,,CoC meets specifications,,,,Certificate of Conformance,,COA,
8BQ76500,,,Label Inspection,Label_NY_NP7200_6-3.75,,,Copy/color should be in accordance with individual Item # print spec,,,,Color/Copy,,TM208,
8BQ76500,,,Label Inspection,Label_NY_NP7200_6-3.75,,,Material must be clean and free of particulate matter,,,,Appearance,,TM208,
8BQ76500,,,Label Inspection,Label_NY_NP7200_6-3.75,,,"No smears, streaks, spots, or voids",,,,Print,,TM208,
8BQ76500,,,Label Inspection,Label_NY_NP7200_6-3.75,,,No solvent odor is to be present,,,,Odor,,TM208,
8BQ76501,,3.8125,Label Inspection,Label_NY_NP7200_3.75-6,,,,in,,3.6875,Length,,TM143,"FDA,4"
8BQ76501,,6.0625,Label Inspection,Label_NY_NP7200_3.75-6,,,,in,,5.9375,Width,,TM143,"FDA,4"
8BQ76501,,,Certificate of Conformance,Label_NY_NP7200_3.75-6,,,CoC meets specifications,,,,Certificate of Conformance,,COA,
8BQ76501,,,Label Inspection,Label_NY_NP7200_3.75-6,,,Copy/color should be in accordance with individual Item # print spec,,,,Color/Copy,,TM208,
8BQ76501,,,Label Inspection,Label_NY_NP7200_3.75-6,,,Material must be clean and free of particulate matter,,,,Appearance,,TM208,
8BQ76501,,,Label Inspection,Label_NY_NP7200_3.75-6,,,"No smears, streaks, spots, or voids",,,,Print,,TM208,
8BQ76501,,,Label Inspection,Label_NY_NP7200_3.75-6,,,No solvent odor is to be present,,,,Odor,,TM208,
8CH211CK,,2.6875,Label Inspection,Label_A12,,,,in,,2.5625,Width,,TM143,"FDA,4"
8CH211CK,,9.0625,Label Inspection,Label_A12,,,,in,,8.9375,Length,,TM143,"FDA,4"
8CH211CK,,,Certificate of Conformance,Label_A12,,,CoC meets specifications,,,,Certificate of Conformance,,COA,
8CH211CK,,,Label Inspection,Label_A12,,,Copy/color should be in accordance with individual Item # print spec,,,,Color/Copy,,TM208,
8CH211CK,,,Label Inspection,Label_A12,,,Material must be clean and free of particulate matter,,,,Appearance,,TM208,
8CH211CK,,,Label Inspection,Label_A12,,,"No smears, streaks, spots, or voids",,,,Print,,TM208,
8CH211CK,,,Label Inspection,Label_A12,,,No solvent odor is to be present,,,,Odor,,TM208,
8CP13400,,4.0625,Label Inspection,Label_NY_NP7100_4.5-4,,,,in,,3.9375,Width,,TM143,"FDA,4"
8CP13400,,4.5625,Label Inspection,Label_NY_NP7100_4.5-4,,,,in,,4.4375,Length,,TM143,"FDA,4"
8CP13400,,,Certificate of Conformance,Label_NY_NP7100_4.5-4,,,CoC meets specifications,,,,Certificate of Conformance,,COA,
8CP13400,,,Label Inspection,Label_NY_NP7100_4.5-4,,,Copy/color should be in accordance with individual Item # print spec,,,,Color/Copy,,TM208,
8CP13400,,,Label Inspection,Label_NY_NP7100_4.5-4,,,Material must be clean and free of particulate matter,,,,Appearance,,TM208,
8CP13400,,,Label Inspection,Label_NY_NP7100_4.5-4,,,"No smears, streaks, spots, or voids",,,,Print,,TM208,
8CP13400,,,Label Inspection,Label_NY_NP7100_4.5-4,,,No solvent odor is to be present,,,,Odor,,TM208,
8CP15900,,3.8125,Label Inspection,Label_NY_NP7100/NP7200_6-3.75,,,,in,,3.6875,Width,,TM143,"FDA,4"
8CP15900,,6.0625,Label Inspection,Label_NY_NP7100/NP7200_6-3.75,,,,in,,5.9375,Length,,TM143,"FDA,4"
8CP15900,,,Certificate of Conformance,Label_NY_NP7100/NP7200_6-3.75,,,CoC meets specifications,,,,Certificate of Conformance,,COA,
8CP15900,,,Label Inspection,Label_NY_NP7100/NP7200_6-3.75,,,Copy/color should be in accordance with individual Item # print spec,,,,Color/Copy,,TM208,
8CP15900,,,Label Inspection,Label_NY_NP7100/NP7200_6-3.75,,,Material must be clean and free of particulate matter,,,,Appearance,,TM208,
8CP15900,,,Label Inspection,Label_NY_NP7100/NP7200_6-3.75,,,"No smears, streaks, spots, or voids",,,,Print,,TM208,
8CP15900,,,Label Inspection,Label_NY_NP7100/NP7200_6-3.75,,,No solvent odor is to be present,,,,Odor,,TM208,
8DP92000,,5.875,Label Inspection,Label_NY_NP7200_6.5-5.8125,,,,in,,5.75,Width,,TM143,"FDA,4"
8DP92000,,6.5625,Label Inspection,Label_NY_NP7200_6.5-5.8125,,,,in,,6.4375,Length,,TM143,"FDA,4"
8DP92000,,,Label Inspection,Label_NY_NP7200_6.5-5.8125,,,Copy/color should be in accordance with individual Item # print spec,,,,Color/Copy,,TM208,
8DP92000,,,Label Inspection,Label_NY_NP7200_6.5-5.8125,,,Material must be clean and free of particulate matter,,,,Appearance,,TM208,
8DP92000,,,Label Inspection,Label_NY_NP7200_6.5-5.8125,,,"No smears, streaks, spots, or voids",,,,Print,,TM208,
8DP92000,,,Label Inspection,Label_NY_NP7200_6.5-5.8125,,,No solvent odor is to be present,,,,Odor,,TM208,
8DP92000,,,Certificate of Conformance,Label_NY_NP7200_6.5-5.8125,,,,,,,Certificate of Conformance,,COA,
8DQ85400,,5.625,Label Inspection,Label_A41,,,,in,,5.5,Length,,TM143,"FDA,4"
8DQ85400,,6.3125,Label Inspection,Label_A41,,,,in,,6.1875,Width,,TM143,"FDA,4"
8DQ85400,,,Certificate of Conformance,Label_A41,,,CoC meets specifications,,,,Certificate of Conformance,,COA,
8DQ85400,,,Label Inspection,Label_A41,,,Copy/color should be in accordance with individual Item # print spec,,,,Color/Copy,,TM208,
8DQ85400,,,Label Inspection,Label_A41,,,Material must be clean and free of particulate matter,,,,Appearance,,TM208,
8DQ85400,,,Label Inspection,Label_A41,,,"No smears, streaks, spots, or voids",,,,Print,,TM208,
8DQ85400,,,Label Inspection,Label_A41,,,No solvent odor is to be present,,,,Odor,,TM208,
8DQ85900,,5.625,Label Inspection,Label_NY_NP7200_5.5625-6.25,,,,in,,5.5,Length,,TM143,"FDA,4"
8DQ85900,,6.3125,Label Inspection,Label_NY_NP7200_5.5625-6.25,,,,in,,6.1875,Width,,TM143,"FDA,4"
8DQ85900,,,Certificate of Conformance,Label_NY_NP7200_5.5625-6.25,,,CoC meets specifications,,,,Certificate of Conformance,,COA,
8DQ85900,,,Label Inspection,Label_NY_NP7200_5.5625-6.25,,,Copy/color should be in accordance with individual Item # print spec,,,,Color/Copy,,TM208,
8DQ85900,,,Label Inspection,Label_NY_NP7200_5.5625-6.25,,,Material must be clean and free of particulate matter,,,,Appearance,,TM208,
8DQ85900,,,Label Inspection,Label_NY_NP7200_5.5625-6.25,,,"No smears, streaks, spots, or voids",,,,Print,,TM208,
8DQ85900,,,Label Inspection,Label_NY_NP7200_5.5625-6.25,,,No solvent odor is to be present,,,,Odor,,TM208,
8DQ914SL,,7.0625,Label Inspection,Label_NY_NP7030_9-7,,,,in,,6.9375,Width,,TM143,"FDA,4"
8DQ914SL,,9.0625,Label Inspection,Label_NY_NP7030_9-7,,,,in,,8.9375,Length,,TM143,"FDA,4"
8DQ914SL,,,Label Inspection,Label_NY_NP7030_9-7,,,Copy/color should be in accordance with individual Item # print spec,,,,Color/Copy,,TM208,
8DQ914SL,,,Label Inspection,Label_NY_NP7030_9-7,,,Material must be clean and free of particulate matter,,,,Appearance,,TM208,
8DQ914SL,,,Label Inspection,Label_NY_NP7030_9-7,,,"No smears, streaks, spots, or voids",,,,Print,,TM208,
8DQ914SL,,,Label Inspection,Label_NY_NP7030_9-7,,,No solvent odor is to be present,,,,Odor,,TM208,
8DQ914SL,,,Certificate of Conformance,Label_NY_NP7030_9-7,,,,,,,Certificate of Conformance,,COA,
8GQ772SK,,1.9375,Label Inspection,Label_B03,,,,in,,1.8125,Diameter,,TM143,"FDA,4"
8GQ772SK,,,Certificate of Conformance,Label_B03,,,CoC meets specifications,,,,Certificate of Conformance,,COA,
8GQ772SK,,,Label Inspection,Label_B03,,,Copy/color should be in accordance with individual Item # print spec,,,,Color/Copy,,TM208,
8GQ772SK,,,Label Inspection,Label_B03,,,Material must be clean and free of particulate matter,,,,Appearance,,TM208,
8GQ772SK,,,Label Inspection,Label_B03,,,"No smears, streaks, spots, or voids",,,,Print,,TM208,
8GQ772SK,,,Label Inspection,Label_B03,,,No solvent odor is to be present,,,,Odor,,TM208,
8OH217UP,,4.0625,Label Inspection,Label_A25,,,,in,,3.9375,Width,,TM143,"FDA,4"
8OH217UP,,10.0625,Label Inspection,Label_A25,,,,in,,9.9375,Length,,TM143,"FDA,4"
8OH217UP,,,Certificate of Conformance,Label_A25,,,CoC meets specifications,,,,Certificate of Conformance,,COA,
8OH217UP,,,Label Inspection,Label_A25,,,Copy/color should be in accordance with individual Item # print spec,,,,Color/Copy,,TM208,
8OH217UP,,,Label Inspection,Label_A25,,,Material must be clean and free of particulate matter,,,,Appearance,,TM208,
8OH217UP,,,Label Inspection,Label_A25,,,"No smears, streaks, spots, or voids",,,,Print,,TM208,
8OH217UP,,,Label Inspection,Label_A25,,,No solvent odor is to be present,,,,Odor,,TM208,
8OJ22750,,2.6875,Label Inspection,Label_A11,,,,in,,2.5625,Width,,TM143,"FDA,4"
8OJ22750,,5.4375,Label Inspection,Label_A11,,,,in,,5.3125,Length,,TM143,"FDA,4"
8OJ22750,,,Certificate of Conformance,Label_A11,,,CoC meets specifications,,,,Certificate of Conformance,,COA,
8OJ22750,,,Label Inspection,Label_A11,,,Copy/color should be in accordance with individual Item # print spec,,,,Color/Copy,,TM208,
8OJ22750,,,Label Inspection,Label_A11,,,Material must be clean and free of particulate matter,,,,Appearance,,TM208,
8OJ22750,,,Label Inspection,Label_A11,,,"No smears, streaks, spots, or voids",,,,Print,,TM208,
8OJ22750,,,Label Inspection,Label_A11,,,No solvent odor is to be present,,,,Odor,,TM208,
8OP03700,,76.5875,Label Inspection,Label_NY_NP9840_87-75,,,,mm,,73.4125,Width,,TM143,"FDA,4"
8OP03700,,88.5875,Label Inspection,Label_NY_NP9840_87-75,,,,mm,,85.4125,Length,,TM143,"FDA,4"
8OP03700,,,Certificate of Conformance,Label_NY_NP9840_87-75,,,CoC meets specifications,,,,Certificate of Conformance,,COA,
8OP03700,,,Label Inspection,Label_NY_NP9840_87-75,,,Copy/color should be in accordance with individual Item # print spec,,,,Color/Copy,,TM208,
8OP03700,,,Label Inspection,Label_NY_NP9840_87-75,,,Material must be clean and free of particulate matter,,,,Appearance,,TM208,
8OP03700,,,Label Inspection,Label_NY_NP9840_87-75,,,"No smears, streaks, spots, or voids",,,,Print,,TM208,
