Mat_MatCode,METHOD,Analyte,Component,Res_Units,Numeric_Result,Low_Release_Limit,High_Release_Limit,Rounding_Rule,SP_TestPlan
7O4OS407,USP,Organic Impurities Part II,RRT of Chlorhexidine,,,,,"FDA,2",Chem_173A
7O4OS407,USP,Organic Impurities Part II,RRT of Any individual unspecified impuritv,,,,,"FDA,2",Chem_173A
7O4OS407,USP,Organic Impurities Part II,RRT of Oxochlorhexidine,,,,,"FDA,2",Chem_173A
7O4OS407,USP <791>,pH,pH (Diluted 1 in 20),,,5.5,7,"FDA,1",Chem_173A
7O4OS407,USP-HPLC,Assay,Assay,%,,19,21,"FDA,1",Chem_173A
7O4OS407,USP-HPLC,Assay,Assay Final,%,,19,21,"FDA,1",Chem_173A
7O4OS407,USP,Organic Impurities Part II,Chlorhexidine,%,,,,"FDA,1",Chem_173A
7O4OS407,TM208,Chemical Inspection,Description,,An almost colorless or paleyellowish liquid,,,,Chem_173A
7O4OS407,COA,Certificate of Analysis,Certificate of Analysis,,CofA meets specifications,,,,Chem_173A
7O4OS407,USP,Identification,Identification A,,Conforms to USP,,,,Chem_173A
7O4OS407,USP,Identification,Identification B,,Conforms to USP,,,,Chem_173A
7O4OU181,TM208,Chemical Inspection,Appearance ,,Clear,,,,Chem_NY_Isopropanol 70%
7O4OU181,COA,Certificate of Analysis,Certificate of Analysis,,CofA meets specifications,,,,Chem_NY_Isopropanol 70%
7O4OU181,TM208,Chemical Inspection,Color ,,Colorless,,,,Chem_NY_Isopropanol 70%
7O4OU181,TM208,Chemical Inspection,Odor ,,Match standard,,,,Chem_NY_Isopropanol 70%
7O4OU181,TM 411,IR Identification,IR Identification ,,Close Match to Standard Sample or Spectrum,,,,Chem_NY_Isopropanol 70%
7O4OU181,TM208,Chemical Inspection,Contamination ,,None,,,,Chem_NY_Isopropanol 70%
7O4OU225,TM 366,% NaOCl,Titrant Start Volume ,mL,,,,"FDA,1",Chem_NY_Sodium Hypochlorite 12.5%
7O4OU225,TM 366,% NaOCl,Sample Weight,g,,,,"FDA,4",Chem_NY_Sodium Hypochlorite 12.5%
7O4OU225,TM 366,% NaOCl,% NaOCl by weight,%,,11.5,14,"FDA,2",Chem_NY_Sodium Hypochlorite 12.5%
7O4OU225,TM 366,% NaOCl,% NaOCl by weight Final,%,,11.5,14,"FDA,2",Chem_NY_Sodium Hypochlorite 12.5%
7O4OU225,TM 200,pH,pH (10% Solution),,,10.5,13,"FDA,1",Chem_NY_Sodium Hypochlorite 12.5%
7O4OU225,TM 366,% NaOCl,Titrant End Volume ,mL,,,,"FDA,1",Chem_NY_Sodium Hypochlorite 12.5%
7O4OU225,TM 366,% NaOCl,Total Volume of Titrant ,mL,,,,"FDA,1",Chem_NY_Sodium Hypochlorite 12.5%
7O4OU225,TM208,Chemical Inspection,Appearance ,,Clear liquid with a chlorine odor,,,,Chem_NY_Sodium Hypochlorite 12.5%
7O4OU225,COA,Certificate of Analysis,Certificate of Analysis,,CofA meets specifications,,,,Chem_NY_Sodium Hypochlorite 12.5%
7O4OU225,TM208,Chemical Inspection,Color ,,straw-yellow,,,,Chem_NY_Sodium Hypochlorite 12.5%
7O4OU555,USP,Assay,Assay,%,,97.5,102.5,"FDA,1",Chem_NY_Lidocaine Base USP
7O4OU555,TM 411,IR Identification,IR Identification ,,Close Match to Standard Sample or Spectrum,,,,Chem_NY_Lidocaine Base USP
7O4OU555,COA,Certificate of Analysis,Certificate of Analysis,,CofA meets specifications,,,,Chem_NY_Lidocaine Base USP
7O4OU555,TM208,Chemical Inspection,Appearance ,,Match standard,,,,Chem_NY_Lidocaine Base USP
7O4OU555,TM208,Chemical Inspection,Color ,,Match standard,,,,Chem_NY_Lidocaine Base USP
7O4OU555,TM208,Chemical Inspection,Odor ,,Match standard,,,,Chem_NY_Lidocaine Base USP
7O4OU555,TM208,Chemical Inspection,Contamination ,,None,,,,Chem_NY_Lidocaine Base USP
7O4OU555,USP,Chloride,Chloride,%,,,0.0035,"FDA,4",Chem_NY_Lidocaine Base USP
7O4OU555,USP,Heavy Metals,Heavy Metals,ug/g,,,0.002,"FDA,3",Chem_NY_Lidocaine Base USP
7O4OU555,USP,Melting Range,Melting Range - End,C,,66,69,"FDA,1",Chem_NY_Lidocaine Base USP
7O4OU555,USP,Melting Range,Melting Range - Start,C,,66,69,"FDA,1",Chem_NY_Lidocaine Base USP
7O4OU555,USP,Residue on Ignition,Residue on Ignition,%,,,0.1,"FDA,1",Chem_NY_Lidocaine Base USP
7O4OU555,USP,Sulfate Content,Sulfate,%,,,0.1,"FDA,2",Chem_NY_Lidocaine Base USP
7O4OX231,TM 3014,Total Color,Spectrophotometric,%,,85,,"FDA,0",Chem_NY_FD&C Red 40
7O4OX231,TM208,Chemical Inspection,Physical Properties,,Brown Powder with Purple/red tint Powder,,,,Chem_NY_FD&C Red 40
7O4OX231,COA,Certificate of Analysis,Certificate of Analysis,,CofA meets specifications,,,,Chem_NY_FD&C Red 40
7R4OP485,USP/NF,Specific Gravity,Specific Gravity at 20°C,,,1.105,1.11,"FDA,3",Chem_NY_Phenoxyethanol_7R4OP485
7R4OP485,USP/NF,Limit of Phenol,Phenol,ppm,,,25,"FDA,0",Chem_NY_Phenoxyethanol_7R4OP485
7R4OP485,USP/NF,Purity,Purity,%,,98,102,"FDA,1",Chem_NY_Phenoxyethanol_7R4OP485
7R4OP485,COA,Certificate of Analysis,Certificate of Analysis,,CofA meets specifications,,,,Chem_NY_Phenoxyethanol_7R4OP485
8AA70900,TM143,Label Inspection,Length,in,,2.4375,2.5625,"FDA,4",Label_NY_NP9990_2.5-4.625
8AA70900,TM143,Label Inspection,Width,in,,4.5625,4.6875,"FDA,4",Label_NY_NP9990_2.5-4.625
8AA70900,COA,Certificate of Conformance,Certificate of Conformance,,CoC meets specifications,,,,Label_NY_NP9990_2.5-4.625
8AA70900,TM208,Label Inspection,Color/Copy,,Copy/color should be in accordance with individual Item # print spec,,,,Label_NY_NP9990_2.5-4.625
8AA70900,TM208,Label Inspection,Appearance,,Material must be clean and free of particulate matter,,,,Label_NY_NP9990_2.5-4.625
8AA70900,TM208,Label Inspection,Print,,"No smears, streaks, spots, or voids",,,,Label_NY_NP9990_2.5-4.625
8AA70900,TM208,Label Inspection,Odor,,No solvent odor is to be present,,,,Label_NY_NP9990_2.5-4.625
8AP02700RF,TM143,Label Inspection,Length,mm,,71.4125,74.5875,"FDA,4",Label_NY_NP9815_73-85
8AP02700RF,TM143,Label Inspection,Width,mm,,83.4125,86.5875,"FDA,4",Label_NY_NP9815_73-85
8AP02700RF,COA,Certificate of Conformance,Certificate of Conformance,,CoC meets specifications,,,,Label_NY_NP9815_73-85
8AP02700RF,TM208,Label Inspection,Color/Copy,,Copy/color should be in accordance with individual Item # print spec,,,,Label_NY_NP9815_73-85
8AP02700RF,TM208,Label Inspection,Appearance,,Material must be clean and free of particulate matter,,,,Label_NY_NP9815_73-85
8AP02700RF,TM208,Label Inspection,Print,,"No smears, streaks, spots, or voids",,,,Label_NY_NP9815_73-85
8AP02700RF,TM208,Label Inspection,Odor,,No solvent odor is to be present,,,,Label_NY_NP9815_73-85
8AP034RSL,TM143,Label Inspection,Width,in,,2.2812,2.4062,"FDA,4",Label_NY_NP9800_3.375-2.3437
8AP034RSL,TM143,Label Inspection,Length,in,,3.3125,3.4375,"FDA,4",Label_NY_NP9800_3.375-2.3437
8AP034RSL,COA,Label Inspection,Certificate of Conformance,,CofC meets specifications,,,,Label_NY_NP9800_3.375-2.3437
8AP034RSL,TM208,Label Inspection,Color/Copy,,Copy/color should be in accordance with individual Item # print spec,,,,Label_NY_NP9800_3.375-2.3437
8AP034RSL,TM208,Label Inspection,Appearance,,Material must be clean and free of particulate matter,,,,Label_NY_NP9800_3.375-2.3437
8AP034RSL,TM208,Label Inspection,Print,,"No smears, streaks, spots, or voids",,,,Label_NY_NP9800_3.375-2.3437
8AP034RSL,TM208,Label Inspection,Odor,,No solvent odor is to be present,,,,Label_NY_NP9800_3.375-2.3437
8AP13800,TM143,Label Inspection,Width,in,,3.9375,4.0625,"FDA,4",Label_NY_NP7200_6.25-4
8AP13800,TM143,Label Inspection,Length,in,,6.1875,6.3125,"FDA,4",Label_NY_NP7200_6.25-4
8AP13800,COA,Certificate of Conformance,Certificate of Conformance,,CoC meets specifications,,,,Label_NY_NP7200_6.25-4
8AP13800,TM208,Label Inspection,Color/Copy,,Copy/color should be in accordance with individual Item # print spec,,,,Label_NY_NP7200_6.25-4
8AP13800,TM208,Label Inspection,Appearance,,Material must be clean and free of particulate matter,,,,Label_NY_NP7200_6.25-4
8AP13800,TM208,Label Inspection,Print,,"No smears, streaks, spots, or voids",,,,Label_NY_NP7200_6.25-4
8AP13800,TM208,Label Inspection,Odor,,No solvent odor is to be present,,,,Label_NY_NP7200_6.25-4
8AP21100A,TM143,Label Inspection,Width,mm,,71.4125,74.5875,"FDA,4",Label_NY_NP9890_85-73
8AP21100A,TM143,Label Inspection,Length,mm,,83.4125,86.5875,"FDA,4",Label_NY_NP9890_85-73
8AP21100A,COA,Certificate of Conformance,Certificate of Conformance,,CoC meets specifications,,,,Label_NY_NP9890_85-73
8AP21100A,TM208,Label Inspection,Color/Copy,,Copy/color should be in accordance with individual Item # print spec,,,,Label_NY_NP9890_85-73
8AP21100A,TM208,Label Inspection,Appearance,,Material must be clean and free of particulate matter,,,,Label_NY_NP9890_85-73
8AP21100A,TM208,Label Inspection,Print,,"No smears, streaks, spots, or voids",,,,Label_NY_NP9890_85-73
8AP21100A,TM208,Label Inspection,Odor,,No solvent odor is to be present,,,,Label_NY_NP9890_85-73
8AP22800,TM143,Label Inspection,Length,in,,5.75,5.875,"FDA,4",Label_NY_NP7200_5.8125-6.5
8AP22800,TM143,Label Inspection,Width,in,,6.4375,6.5625,"FDA,4",Label_NY_NP7200_5.8125-6.5
8AP22800,TM208,Label Inspection,Color/Copy,,Copy/color should be in accordance with individual Item # print spec,,,,Label_NY_NP7200_5.8125-6.5
8AP22800,TM208,Label Inspection,Appearance,,Material must be clean and free of particulate matter,,,,Label_NY_NP7200_5.8125-6.5
8AP22800,TM208,Label Inspection,Print,,"No smears, streaks, spots, or voids",,,,Label_NY_NP7200_5.8125-6.5
8AP22800,TM208,Label Inspection,Odor,,No solvent odor is to be present,,,,Label_NY_NP7200_5.8125-6.5
8AP22800,COA,Certificate of Conformance,Certificate of Conformance,,,,,,Label_NY_NP7200_5.8125-6.5
8AP32800,TM143,Label Inspection,Length,mm,,71.4125,74.5875,"FDA,4",Label_NY_NP98372_73-85
8AP32800,TM143,Label Inspection,Width,mm,,83.4125,86.5875,"FDA,4",Label_NY_NP98372_73-85
8AP32800,COA,Certificate of Conformance,Certificate of Conformance,,CoC meets specifications,,,,Label_NY_NP98372_73-85
8AP32800,TM208,Label Inspection,Color/Copy,,Copy/color should be in accordance with individual Item # print spec,,,,Label_NY_NP98372_73-85
8AP32800,TM208,Label Inspection,Appearance,,Material must be clean and free of particulate matter,,,,Label_NY_NP98372_73-85
8AP32800,TM208,Label Inspection,Print,,"No smears, streaks, spots, or voids",,,,Label_NY_NP98372_73-85
8AP32800,TM208,Label Inspection,Odor,,No solvent odor is to be present,,,,Label_NY_NP98372_73-85
8AP60100RF,TM143,Label Inspection,Length,mm,,71.4125,74.5875,"FDA,4",Label_NY_NP9890_73-85
8AP60100RF,TM143,Label Inspection,Width,mm,,83.4125,86.5875,"FDA,4",Label_NY_NP9890_73-85
8AP60100RF,COA,Certificate of Conformance,Certificate of Conformance,,CoC meets specifications,,,,Label_NY_NP9890_73-85
8AP60100RF,TM208,Label Inspection,Color/Copy,,Copy/color should be in accordance with individual Item # print spec,,,,Label_NY_NP9890_73-85
8AP60100RF,TM208,Label Inspection,Appearance,,Material must be clean and free of particulate matter,,,,Label_NY_NP9890_73-85
8AP60100RF,TM208,Label Inspection,Print,,"No smears, streaks, spots, or voids",,,,Label_NY_NP9890_73-85
8AP60100RF,TM208,Label Inspection,Odor,,No solvent odor is to be present,,,,Label_NY_NP9890_73-85
8AU120CK,TM143,Label Inspection,Width,in,,3.9375,4.0625,"FDA,4",Label_NY_NP7030_6-4
8AU120CK,TM143,Label Inspection,Length,in,,5.9375,6.0625,"FDA,4",Label_NY_NP7030_6-4
8AU120CK,COA,Certificate of Conformance,Certificate of Conformance,,CoC meets specifications,,,,Label_NY_NP7030_6-4
8AU120CK,TM208,Label Inspection,Color/Copy,,Copy/color should be in accordance with individual Item # print spec,,,,Label_NY_NP7030_6-4
8AU120CK,TM208,Label Inspection,Appearance,,Material must be clean and free of particulate matter,,,,Label_NY_NP7030_6-4
8AU120CK,TM208,Label Inspection,Print,,"No smears, streaks, spots, or voids",,,,Label_NY_NP7030_6-4
8AU120CK,TM208,Label Inspection,Odor,,No solvent odor is to be present,,,,Label_NY_NP7030_6-4
8BB196CK,TM143,Label Inspection,Width,in,,4.9375,5.0625,"FDA,4",Label_NY_NP7030_6-5
8BB196CK,TM143,Label Inspection,Length,in,,5.9375,6.0625,"FDA,4",Label_NY_NP7030_6-5
8BB196CK,COA,Certificate of Conformance,Certificate of Conformance,,CoC meets specifications,,,,Label_NY_NP7030_6-5
8BB196CK,TM208,Label Inspection,Color/Copy,,Copy/color should be in accordance with individual Item # print spec,,,,Label_NY_NP7030_6-5
8BB196CK,TM208,Label Inspection,Appearance,,Material must be clean and free of particulate matter,,,,Label_NY_NP7030_6-5
8BB196CK,TM208,Label Inspection,Print,,"No smears, streaks, spots, or voids",,,,Label_NY_NP7030_6-5
8BB196CK,TM208,Label Inspection,Odor,,No solvent odor is to be present,,,,Label_NY_NP7030_6-5
8BB512CL,AQL,Label Inspection,AQL Sample Size,,,,,"FDA,0",Label_NY_NP7030_6-4
8BB512CL,TM208,Label Inspection,Artwork / Copy,in,Sample(s) all meet specifications,,,,Label_NY_NP7030_6-4
8BP12801,TM143,Label Inspection,Width,in,,3.9375,4.0625,"FDA,4",Label_NY_NP7200_4.5-4
8BP12801,TM143,Label Inspection,Length,in,,4.4375,4.5625,"FDA,4",Label_NY_NP7200_4.5-4
8BP12801,COA,Certificate of Conformance,Certificate of Conformance,,CoC meets specifications,,,,Label_NY_NP7200_4.5-4
8BP12801,TM208,Label Inspection,Color/Copy,,Copy/color should be in accordance with individual Item # print spec,,,,Label_NY_NP7200_4.5-4
8BP12801,TM208,Label Inspection,Appearance,,Material must be clean and free of particulate matter,,,,Label_NY_NP7200_4.5-4
8BP12801,TM208,Label Inspection,Print,,"No smears, streaks, spots, or voids",,,,Label_NY_NP7200_4.5-4
8BP12801,TM208,Label Inspection,Odor,,No solvent odor is to be present,,,,Label_NY_NP7200_4.5-4
8BP24500,TM143,Label Inspection,Length,in,,3.9375,4.0625,"FDA,4",Label_NY_NP7200_4-4.5
8BP24500,TM143,Label Inspection,Width,in,,4.4375,4.5625,"FDA,4",Label_NY_NP7200_4-4.5
8BP24500,COA,Certificate of Conformance,Certificate of Conformance,,CoC meets specifications,,,,Label_NY_NP7200_4-4.5
8BP24500,TM208,Label Inspection,Color/Copy,,Copy/color should be in accordance with individual Item # print spec,,,,Label_NY_NP7200_4-4.5
8BP24500,TM208,Label Inspection,Appearance,,Material must be clean and free of particulate matter,,,,Label_NY_NP7200_4-4.5
8BP24500,TM208,Label Inspection,Print,,"No smears, streaks, spots, or voids",,,,Label_NY_NP7200_4-4.5
8BP24500,TM208,Label Inspection,Odor,,No solvent odor is to be present,,,,Label_NY_NP7200_4-4.5
8BQ76500,TM143,Label Inspection,Width,in,,3.6875,3.8125,"FDA,4",Label_NY_NP7200_6-3.75
8BQ76500,TM143,Label Inspection,Length,in,,5.9375,6.0625,"FDA,4",Label_NY_NP7200_6-3.75
8BQ76500,COA,Certificate of Conformance,Certificate of Conformance,,CoC meets specifications,,,,Label_NY_NP7200_6-3.75
8BQ76500,TM208,Label Inspection,Color/Copy,,Copy/color should be in accordance with individual Item # print spec,,,,Label_NY_NP7200_6-3.75
8BQ76500,TM208,Label Inspection,Appearance,,Material must be clean and free of particulate matter,,,,Label_NY_NP7200_6-3.75
8BQ76500,TM208,Label Inspection,Print,,"No smears, streaks, spots, or voids",,,,Label_NY_NP7200_6-3.75
8BQ76500,TM208,Label Inspection,Odor,,No solvent odor is to be present,,,,Label_NY_NP7200_6-3.75
8BQ76501,TM143,Label Inspection,Length,in,,3.6875,3.8125,"FDA,4",Label_NY_NP7200_3.75-6
8BQ76501,TM143,Label Inspection,Width,in,,5.9375,6.0625,"FDA,4",Label_NY_NP7200_3.75-6
8BQ76501,COA,Certificate of Conformance,Certificate of Conformance,,CoC meets specifications,,,,Label_NY_NP7200_3.75-6
8BQ76501,TM208,Label Inspection,Color/Copy,,Copy/color should be in accordance with individual Item # print spec,,,,Label_NY_NP7200_3.75-6
8BQ76501,TM208,Label Inspection,Appearance,,Material must be clean and free of particulate matter,,,,Label_NY_NP7200_3.75-6
8BQ76501,TM208,Label Inspection,Print,,"No smears, streaks, spots, or voids",,,,Label_NY_NP7200_3.75-6
8BQ76501,TM208,Label Inspection,Odor,,No solvent odor is to be present,,,,Label_NY_NP7200_3.75-6
8CH211CK,TM143,Label Inspection,Width,in,,2.5625,2.6875,"FDA,4",Label_A12
8CH211CK,TM143,Label Inspection,Length,in,,8.9375,9.0625,"FDA,4",Label_A12
8CH211CK,COA,Certificate of Conformance,Certificate of Conformance,,CoC meets specifications,,,,Label_A12
8CH211CK,TM208,Label Inspection,Color/Copy,,Copy/color should be in accordance with individual Item # print spec,,,,Label_A12
8CH211CK,TM208,Label Inspection,Appearance,,Material must be clean and free of particulate matter,,,,Label_A12
8CH211CK,TM208,Label Inspection,Print,,"No smears, streaks, spots, or voids",,,,Label_A12
8CH211CK,TM208,Label Inspection,Odor,,No solvent odor is to be present,,,,Label_A12
8CP13400,TM143,Label Inspection,Width,in,,3.9375,4.0625,"FDA,4",Label_NY_NP7100_4.5-4
8CP13400,TM143,Label Inspection,Length,in,,4.4375,4.5625,"FDA,4",Label_NY_NP7100_4.5-4
8CP13400,COA,Certificate of Conformance,Certificate of Conformance,,CoC meets specifications,,,,Label_NY_NP7100_4.5-4
8CP13400,TM208,Label Inspection,Color/Copy,,Copy/color should be in accordance with individual Item # print spec,,,,Label_NY_NP7100_4.5-4
8CP13400,TM208,Label Inspection,Appearance,,Material must be clean and free of particulate matter,,,,Label_NY_NP7100_4.5-4
8CP13400,TM208,Label Inspection,Print,,"No smears, streaks, spots, or voids",,,,Label_NY_NP7100_4.5-4
8CP13400,TM208,Label Inspection,Odor,,No solvent odor is to be present,,,,Label_NY_NP7100_4.5-4
8CP15900,TM143,Label Inspection,Width,in,,3.6875,3.8125,"FDA,4",Label_NY_NP7100/NP7200_6-3.75
8CP15900,TM143,Label Inspection,Length,in,,5.9375,6.0625,"FDA,4",Label_NY_NP7100/NP7200_6-3.75
8CP15900,COA,Certificate of Conformance,Certificate of Conformance,,CoC meets specifications,,,,Label_NY_NP7100/NP7200_6-3.75
8CP15900,TM208,Label Inspection,Color/Copy,,Copy/color should be in accordance with individual Item # print spec,,,,Label_NY_NP7100/NP7200_6-3.75
8CP15900,TM208,Label Inspection,Appearance,,Material must be clean and free of particulate matter,,,,Label_NY_NP7100/NP7200_6-3.75
8CP15900,TM208,Label Inspection,Print,,"No smears, streaks, spots, or voids",,,,Label_NY_NP7100/NP7200_6-3.75
8CP15900,TM208,Label Inspection,Odor,,No solvent odor is to be present,,,,Label_NY_NP7100/NP7200_6-3.75
8DP92000,TM143,Label Inspection,Width,in,,5.75,5.875,"FDA,4",Label_NY_NP7200_6.5-5.8125
8DP92000,TM143,Label Inspection,Length,in,,6.4375,6.5625,"FDA,4",Label_NY_NP7200_6.5-5.8125
8DP92000,TM208,Label Inspection,Color/Copy,,Copy/color should be in accordance with individual Item # print spec,,,,Label_NY_NP7200_6.5-5.8125
8DP92000,TM208,Label Inspection,Appearance,,Material must be clean and free of particulate matter,,,,Label_NY_NP7200_6.5-5.8125
8DP92000,TM208,Label Inspection,Print,,"No smears, streaks, spots, or voids",,,,Label_NY_NP7200_6.5-5.8125
8DP92000,TM208,Label Inspection,Odor,,No solvent odor is to be present,,,,Label_NY_NP7200_6.5-5.8125
8DP92000,COA,Certificate of Conformance,Certificate of Conformance,,,,,,Label_NY_NP7200_6.5-5.8125
8DQ85400,TM143,Label Inspection,Length,in,,5.5,5.625,"FDA,4",Label_A41
8DQ85400,TM143,Label Inspection,Width,in,,6.1875,6.3125,"FDA,4",Label_A41
8DQ85400,COA,Certificate of Conformance,Certificate of Conformance,,CoC meets specifications,,,,Label_A41
8DQ85400,TM208,Label Inspection,Color/Copy,,Copy/color should be in accordance with individual Item # print spec,,,,Label_A41
8DQ85400,TM208,Label Inspection,Appearance,,Material must be clean and free of particulate matter,,,,Label_A41
8DQ85400,TM208,Label Inspection,Print,,"No smears, streaks, spots, or voids",,,,Label_A41
8DQ85400,TM208,Label Inspection,Odor,,No solvent odor is to be present,,,,Label_A41
8DQ85900,TM143,Label Inspection,Length,in,,5.5,5.625,"FDA,4",Label_NY_NP7200_5.5625-6.25
8DQ85900,TM143,Label Inspection,Width,in,,6.1875,6.3125,"FDA,4",Label_NY_NP7200_5.5625-6.25
8DQ85900,COA,Certificate of Conformance,Certificate of Conformance,,CoC meets specifications,,,,Label_NY_NP7200_5.5625-6.25
8DQ85900,TM208,Label Inspection,Color/Copy,,Copy/color should be in accordance with individual Item # print spec,,,,Label_NY_NP7200_5.5625-6.25
8DQ85900,TM208,Label Inspection,Appearance,,Material must be clean and free of particulate matter,,,,Label_NY_NP7200_5.5625-6.25
8DQ85900,TM208,Label Inspection,Print,,"No smears, streaks, spots, or voids",,,,Label_NY_NP7200_5.5625-6.25
8DQ85900,TM208,Label Inspection,Odor,,No solvent odor is to be present,,,,Label_NY_NP7200_5.5625-6.25
8DQ914SL,TM143,Label Inspection,Width,in,,6.9375,7.0625,"FDA,4",Label_NY_NP7030_9-7
8DQ914SL,TM143,Label Inspection,Length,in,,8.9375,9.0625,"FDA,4",Label_NY_NP7030_9-7
8DQ914SL,TM208,Label Inspection,Color/Copy,,Copy/color should be in accordance with individual Item # print spec,,,,Label_NY_NP7030_9-7
8DQ914SL,TM208,Label Inspection,Appearance,,Material must be clean and free of particulate matter,,,,Label_NY_NP7030_9-7
8DQ914SL,TM208,Label Inspection,Print,,"No smears, streaks, spots, or voids",,,,Label_NY_NP7030_9-7
8DQ914SL,TM208,Label Inspection,Odor,,No solvent odor is to be present,,,,Label_NY_NP7030_9-7
8DQ914SL,COA,Certificate of Conformance,Certificate of Conformance,,,,,,Label_NY_NP7030_9-7
8GQ772SK,TM143,Label Inspection,Diameter,in,,1.8125,1.9375,"FDA,4",Label_B03
8GQ772SK,COA,Certificate of Conformance,Certificate of Conformance,,CoC meets specifications,,,,Label_B03
